actualDist,rttRaw,estDistRaw,absErrRaw,rttEst,estDistEst,absErrEst,varRtt,meanRtt,countRtt,meanRss,distEst
9.895958771134811,134,20.086094686000003,10.190135914865191,117,17.537858793,7.64190002186519,51.57142857142858,134.28571428571428,7,-85.42857142857143,17.600000381469727
7.9193181524674205,123,18.437236167000002,10.517918014532581,97,14.539934213,6.62061606053258,7.839285714285714,123.125,8,-72.75,14.6899995803833
2.5204959829366915,33,4.946575557000001,2.4260795740633094,19,2.8480283510000004,0.3275323680633089,4.5,33.75,8,-73.375,2.990000009536743
2.5266776604861967,100,14.9896229,12.462945239513804,78,11.691905862000002,9.165228201513806,7.125,100.375,8,-76.375,11.699999809265137
9.895958771134811,144,21.585056976000004,11.689098204865193,124,18.587132396,8.69117362486519,56.982142857142854,145.125,8,-85.5,18.600000381469727
7.9193181524674205,118,17.687755022,9.76843686953258,93,13.940349297000003,6.021031144532582,1.3571428571428572,118.75,8,-73.0,14.039999961853027
2.5204959829366915,39,5.845952931000001,3.3254569480633096,25,3.747405725,1.2269097420633086,2.2142857142857144,39.25,8,-74.0,3.7699999809265137
2.5266776604861967,89,13.340764381,10.814086720513803,68,10.192943572,7.666265911513804,1.9821428571428572,89.375,8,-75.0,10.270000457763672
9.895958771134811,148,22.184641892000002,12.28868312086519,126,18.886924854000004,8.990966082865192,29.95238095238095,148.57142857142858,7,-85.71428571428571,19.0
7.9193181524674205,117,17.537858793,9.618540640532581,92,13.790453068,5.871134915532579,0.8,117.4,5,-73.0,13.90999984741211
2.5204959829366915,40,5.995849160000001,3.475353177063309,26,3.897301954,1.3768059710633085,3.642857142857143,40.25,8,-74.0,3.9000000953674316
2.5266776604861967,87,13.040971923000003,10.514294262513806,66,9.893151114000002,7.366473453513805,2.857142857142857,87.5,8,-75.0,10.010000228881836
9.895958771134811,156,23.383811724000005,13.487852952865193,132,19.786302228000004,9.890343456865192,48.410714285714285,156.125,8,-85.5,19.799999237060547
7.9193181524674205,121,18.137443709000003,10.218125556532582,96,14.390037984000001,6.4707198315325805,7.357142857142857,121.25,8,-73.0,14.430000305175781
2.5204959829366915,39,5.845952931000001,3.3254569480633096,25,3.747405725,1.2269097420633086,2.5714285714285716,39.5,8,-74.0,3.7699999809265137
2.5204959829366915,33,4.946575557000001,2.4260795740633094,19,2.8480283510000004,0.3275323680633089,1.125,33.625,8,-74.0,2.990000009536743
2.5266776604861967,91,13.640556839,11.113879178513804,70,10.492736030000001,7.966058369513805,8.857142857142858,91.5,8,-76.0,10.529999732971191
9.895958771134811,145,21.734953205000004,11.838994433865192,124,18.587132396,8.69117362486519,15.476190476190473,145.85714285714286,7,-85.71428571428571,18.700000762939453
7.9193181524674205,109,16.338688961000003,8.419370808532582,85,12.741179465000002,4.821861312532581,957.4285714285714,109.5,8,-73.0,12.869999885559082
2.5204959829366915,38,5.696056702000001,3.1755607190633093,24,3.5975094960000003,1.0770135130633087,4.839285714285714,38.375,8,-74.125,3.640000104904175
2.5266776604861967,91,13.640556839,11.113879178513804,70,10.492736030000001,7.966058369513805,3.6964285714285716,91.375,8,-75.375,10.529999732971191
9.895958771134811,155,23.233915494999998,13.337956723865187,131,19.636405999,9.74044722786519,9.299999999999999,155.4,5,-85.0,19.700000762939453
7.9193181524674205,119,17.837651251,9.91833309853258,94,14.090245526,6.17092737353258,0.9821428571428571,119.875,8,-73.0,14.170000076293945
2.5204959829366915,43,6.445537847,3.9250418640633082,28,4.197094412,1.6765984290633087,5.142857142857142,43.142857142857146,7,-74.0,4.289999961853027
2.5266776604861967,90,13.490660610000003,10.963982949513806,69,10.342839801000002,7.816162140513805,2.285714285714285,90.57142857142857,7,-75.0,10.399999618530273
9.895958771134811,149,22.334538121,12.43857934986519,127,19.036821083000003,9.140862311865192,91.61904761904763,149.57142857142858,7,-85.28571428571429,19.100000381469727
7.9193181524674205,121,18.137443709000003,10.218125556532582,96,14.390037984000001,6.4707198315325805,18.285714285714285,121.42857142857143,7,-73.0,14.430000305175781
2.5204959829366915,40,5.995849160000001,3.475353177063309,26,3.897301954,1.3768059710633085,15.071428571428571,40.75,8,-74.0,3.9000000953674316
2.5266776604861967,90,13.490660610000003,10.963982949513806,69,10.342839801000002,7.816162140513805,6.285714285714285,90.57142857142857,7,-75.57142857142857,10.399999618530273
9.895958771134811,156,23.383811724000005,13.487852952865193,132,19.786302228000004,9.890343456865192,202.98214285714286,156.125,8,-84.625,19.799999237060547
7.9193181524674205,119,17.837651251,9.91833309853258,94,14.090245526,6.17092737353258,2.285714285714285,119.57142857142857,7,-73.0,14.170000076293945
2.5204959829366915,41,6.145745389000001,3.6252494060633094,26,3.897301954,1.3768059710633085,1.238095238095238,41.714285714285715,7,-74.0,4.03000020980835
2.5266776604861967,93,13.940349297000003,11.413671636513806,71,10.642632259,8.115954598513804,5.642857142857143,93.75,8,-76.125,10.789999961853027
9.895958771134811,145,21.734953205000004,11.838994433865192,124,18.587132396,8.69117362486519,79.0,146.0,7,-85.28571428571429,18.700000762939453
7.9193181524674205,119,17.837651251,9.91833309853258,94,14.090245526,6.17092737353258,2.857142857142857,119.5,8,-73.0,14.170000076293945
2.5204959829366915,37,5.5461604730000005,3.025664490063309,23,3.447613267,0.9271172840633084,3.285714285714285,37.42857142857143,7,-74.42857142857143,3.509999990463257
2.5266776604861967,90,13.490660610000003,10.963982949513806,69,10.342839801000002,7.816162140513805,1.125,90.625,8,-75.0,10.399999618530273
