actualDist,rttRaw,estDistRaw,rttEst,estDistEst,meanRss
1,5,0.7494811450000001,0,0.0,-66.0
1,5,0.7494811450000001,0,0.0,-66.0
1,4,0.5995849160000001,0,0.0,-66.0
1,5,0.7494811450000001,0,0.0,-66.0
1,5,0.7494811450000001,0,0.0,-66.0
1,6,0.8993773740000001,0,0.0,-65.875
1,6,0.8993773740000001,0,0.0,-66.0
1,5,0.7494811450000001,0,0.0,-66.0
1,4,0.5995849160000001,0,0.0,-66.0
1,4,0.5995849160000001,0,0.0,-66.0
1,4,0.5995849160000001,0,0.0,-66.0
1,5,0.7494811450000001,0,0.0,-66.0
1,5,0.7494811450000001,0,0.0,-66.0
1,5,0.7494811450000001,0,0.0,-66.0
1,6,0.8993773740000001,0,0.0,-66.0
1,4,0.5995849160000001,0,0.0,-66.0
1,4,0.5995849160000001,0,0.0,-66.0
1,5,0.7494811450000001,0,0.0,-66.0
1,7,1.049273603,0,0.0,-66.0
1,7,1.049273603,0,0.0,-66.0
1,7,1.049273603,0,0.0,-65.28571428571429
1,4,0.5995849160000001,0,0.0,-66.0
1,4,0.5995849160000001,0,0.0,-66.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.25
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.125
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.125
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.25
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.125
2,20,2.9979245800000003,8,1.1991698320000002,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.125
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.125
2,19,2.8480283510000004,7,1.049273603,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.625
2,18,2.6981321220000005,6,0.8993773740000001,-65.375
2,19,2.8480283510000004,7,1.049273603,-65.125
2,19,2.8480283510000004,7,1.049273603,-65.0
2,20,2.9979245800000003,8,1.1991698320000002,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.125
2,18,2.6981321220000005,6,0.8993773740000001,-65.125
2,18,2.6981321220000005,6,0.8993773740000001,-65.25
2,19,2.8480283510000004,7,1.049273603,-65.5
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.125
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.125
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.25
2,18,2.6981321220000005,6,0.8993773740000001,-65.25
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.25
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.25
2,18,2.6981321220000005,6,0.8993773740000001,-65.875
2,18,2.6981321220000005,6,0.8993773740000001,-65.625
2,18,2.6981321220000005,6,0.8993773740000001,-65.875
2,18,2.6981321220000005,6,0.8993773740000001,-65.75
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.25
2,18,2.6981321220000005,6,0.8993773740000001,-65.125
2,18,2.6981321220000005,6,0.8993773740000001,-65.375
2,19,2.8480283510000004,7,1.049273603,-65.25
2,18,2.6981321220000005,6,0.8993773740000001,-65.25
2,19,2.8480283510000004,7,1.049273603,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.0
2,19,2.8480283510000004,7,1.049273603,-65.0
2,18,2.6981321220000005,6,0.8993773740000001,-65.25
2,19,2.8480283510000004,7,1.049273603,-65.25
2,24,3.5975094960000003,12,1.798754748,-65.14285714285714
2,18,2.6981321220000005,6,0.8993773740000001,-65.5
2,18,2.6981321220000005,6,0.8993773740000001,-65.25
2,19,2.8480283510000004,7,1.049273603,-65.5
2,18,2.6981321220000005,6,0.8993773740000001,-65.125
2,17,2.548235893,6,0.8993773740000001,-65.125
2,18,2.6981321220000005,6,0.8993773740000001,-65.125
2,17,2.548235893,6,0.8993773740000001,-65.0
