actualDist,rttRaw,estDistRaw,absErrRaw,rttEst,estDistEst,absErrEst,varRtt,meanRtt,countRtt,meanRss,distEst
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,0.8571428571428571,4.5,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.8571428571428571,3.5,8,-66.125,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,0.8095238095238094,4.857142857142857,7,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,2.267857142857143,4.375,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.8571428571428571,3.5,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,2.0,4.0,8,-66.375,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.4107142857142858,4.375,8,-66.125,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,0.8571428571428571,3.0,8,-66.5,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.9821428571428572,3.375,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.8571428571428571,3.5,8,-66.125,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,0.8571428571428571,4.5,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.5535714285714286,4.125,8,-66.125,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.5535714285714286,3.875,8,-66.5,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.5535714285714286,4.125,8,-66.125,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,2.2142857142857144,3.25,8,-66.25,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,0.8571428571428571,4.5,8,-66.0,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,1.9285714285714286,2.75,8,-58.625,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.9285714285714286,4.25,8,-66.125,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.8571428571428571,3.5,8,-66.25,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.0714285714285714,4.25,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.0714285714285714,4.25,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.4107142857142858,4.375,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,2.0,4.0,8,-66.125,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.0714285714285714,3.75,8,-66.125,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,2.4107142857142856,3.875,8,-66.25,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.5535714285714286,3.875,8,-66.125,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.9821428571428572,4.625,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,0.8571428571428571,4.5,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.9285714285714286,4.25,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.8392857142857142,5.125,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,0.6964285714285714,4.875,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.0714285714285714,4.25,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,0.8571428571428571,5.0,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.1428571428571428,4.0,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.9285714285714286,4.25,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.9285714285714286,4.25,8,-66.125,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.0714285714285714,4.25,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.8571428571428571,3.5,8,-66.125,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,0.8571428571428571,3.0,8,-66.875,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.4107142857142858,3.625,8,-66.375,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.125,3.375,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.0714285714285714,4.25,8,-66.125,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.5535714285714286,3.875,8,-66.375,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.8095238095238093,3.142857142857143,7,-66.28571428571429,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.6964285714285714,3.125,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.125,3.375,8,-66.25,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.1428571428571428,4.0,8,-66.125,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.5535714285714286,4.125,8,-66.125,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.8571428571428571,3.5,8,-66.375,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.0714285714285714,4.25,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,2.0,4.0,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,0.8571428571428571,4.5,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.1428571428571428,4.0,8,-66.375,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.0714285714285714,3.75,8,-66.125,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.3571428571428572,3.25,8,-66.375,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.7142857142857142,3.5,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.4107142857142858,4.375,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.7142857142857142,3.5,8,-66.75,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.0714285714285714,4.25,8,-66.375,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.5535714285714286,3.875,8,-66.375,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.125,3.375,8,-66.125,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.1428571428571428,4.0,8,-66.625,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.3571428571428572,3.25,8,-66.0,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,1.7142857142857142,3.0,8,-66.75,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.5535714285714286,3.125,8,-66.375,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.5,3.25,8,-66.0,0.0
1,5,0.7494811450000001,0.25051885499999993,0,0.0,1.0,0.9821428571428571,5.125,8,-66.0,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,0.26785714285714285,2.625,8,-66.625,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.4107142857142858,4.375,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.125,4.625,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.4107142857142858,4.375,8,-66.0,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,1.3666666666666667,2.8333333333333335,6,-66.16666666666667,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,2.1818181818181817,4.0,12,-66.16666666666667,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.1428571428571428,3.857142857142857,7,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.4107142857142858,4.375,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.0714285714285714,3.75,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.6964285714285714,3.125,8,-66.0,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,0.8571428571428571,3.0,8,-66.125,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.0714285714285714,4.25,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.1428571428571428,4.0,8,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.6964285714285714,3.125,8,-66.0,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,1.5535714285714286,3.125,8,-66.5,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.8095238095238093,3.142857142857143,7,-66.57142857142857,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.8571428571428571,3.5,8,-66.75,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.5535714285714286,4.125,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,0.5,4.75,8,-66.0,0.0
1,5,0.7494811450000001,0.25051885499999993,0,0.0,1.0,1.8392857142857142,5.125,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.5535714285714286,4.125,8,-66.125,0.0
1,5,0.7494811450000001,0.25051885499999993,0,0.0,1.0,0.2380952380952381,5.285714285714286,7,-66.0,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.1428571428571428,4.0,8,-66.0,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.7142857142857142,4.5,8,-66.25,0.0
1,4,0.5995849160000001,0.4004150839999999,0,0.0,1.0,1.5535714285714286,4.125,8,-66.125,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,0.8571428571428571,3.0,8,-66.75,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.125,3.375,8,-66.75,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.1428571428571428,4.0,8,-66.25,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,0.0,3.0,7,-66.14285714285714,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.125,3.375,8,-66.375,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,0.8571428571428571,3.0,8,-66.375,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.9821428571428572,3.375,8,-66.875,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,0.26785714285714285,2.625,8,-67.0,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,0.26785714285714285,2.625,8,-66.875,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,0.8571428571428571,3.0,8,-66.375,0.0
1,2,0.29979245800000004,0.700207542,0,0.0,1.0,0.26785714285714285,2.625,8,-66.75,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.0714285714285714,3.75,8,-66.75,0.0
1,3,0.44968868700000003,0.5503113129999999,0,0.0,1.0,1.7142857142857142,3.5,8,-66.75,0.0
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.6964285714285714,11.375,8,-68.5,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.8392857142857142,11.125,8,-68.25,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.2678571428571428,11.125,8,-68.375,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,2.6964285714285716,11.875,8,-68.375,0.12999999523162842
2,10,1.4989622900000001,0.5010377099999999,0,0.0,2.0,2.7857142857142856,10.75,8,-68.25,0.0
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.5714285714285714,11.5,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,5.952380952380952,11.571428571428571,7,-68.28571428571429,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.5535714285714286,11.375,8,-68.125,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.3571428571428572,11.75,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.6964285714285714,12.625,8,-68.125,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.4285714285714286,12.0,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.8392857142857143,12.375,8,-68.125,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.8392857142857142,12.125,8,-68.125,0.25999999046325684
2,10,1.4989622900000001,0.5010377099999999,0,0.0,2.0,1.5535714285714286,10.125,8,-69.0,0.0
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,2.6964285714285716,10.875,8,-68.125,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.6428571428571428,11.25,8,-68.625,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,5.410714285714286,11.625,8,-68.125,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.3571428571428572,11.75,8,-68.125,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,2.267857142857143,12.375,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.5714285714285714,12.0,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.125,12.625,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.5,12.25,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.6964285714285714,12.125,8,-68.0,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,2.0,11.5,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.6964285714285714,12.375,8,-68.0,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.9821428571428572,11.625,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.7857142857142857,12.25,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.4285714285714286,12.5,8,-68.0,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,3.357142857142857,11.75,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.7857142857142857,12.25,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,2.0,12.5,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.7142857142857142,12.5,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.8392857142857142,12.875,8,-68.0,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,4.285714285714286,11.0,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.5535714285714286,11.625,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.3666666666666667,12.833333333333334,6,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.6964285714285714,12.125,8,-68.0,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.5535714285714286,12.125,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.4107142857142858,11.375,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.8571428571428571,12.0,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.8392857142857143,12.625,8,-68.0,0.25999999046325684
2,10,1.4989622900000001,0.5010377099999999,0,0.0,2.0,1.9285714285714286,10.25,8,-68.125,0.0
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,3.982142857142857,12.375,8,-68.0,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,2.0,11.0,8,-68.125,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,2.8392857142857144,11.375,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.2678571428571428,11.125,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.4285714285714286,12.0,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.9821428571428571,11.875,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.6190476190476193,12.428571428571429,7,-68.0,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,2.267857142857143,11.375,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.8571428571428571,12.0,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.7857142857142857,12.75,8,-68.0,0.25999999046325684
2,13,1.948650977,0.051349022999999994,2,0.29979245800000004,1.700207542,1.4285714285714286,13.0,8,-68.0,0.38999998569488525
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.8392857142857143,12.375,8,-68.125,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.7857142857142857,11.75,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.8392857142857142,11.875,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.3333333333333333,13.0,7,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.7142857142857142,12.5,8,-68.125,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.7666666666666668,12.166666666666666,6,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.0714285714285714,12.25,8,-68.0,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.8571428571428571,12.0,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.5714285714285714,12.0,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.1428571428571428,12.0,8,-68.125,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.7857142857142857,12.25,8,-68.0,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.3571428571428572,11.75,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.7857142857142857,11.75,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.7142857142857142,12.0,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.7142857142857142,12.5,8,-68.125,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.2857142857142857,11.5,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,2.125,11.125,8,-68.0,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,1.6666666666666667,12.0,7,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.1428571428571428,12.857142857142858,7,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.4107142857142858,12.375,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,2.6964285714285716,12.125,8,-68.0,0.25999999046325684
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,2.904761904761905,11.714285714285714,7,-68.14285714285714,0.12999999523162842
2,11,1.6488585190000002,0.35114148099999976,0,0.0,2.0,0.8571428571428571,12.0,8,-68.0,0.12999999523162842
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.2380952380952381,12.285714285714286,7,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.6666666666666666,12.0,7,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.4107142857142858,12.625,8,-68.0,0.25999999046325684
2,13,1.948650977,0.051349022999999994,2,0.29979245800000004,1.700207542,1.7142857142857142,13.5,8,-68.0,0.38999998569488525
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,1.4285714285714286,12.5,8,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.9523809523809522,12.428571428571429,7,-68.0,0.25999999046325684
2,12,1.7987547480000001,0.20124525199999987,1,0.14989622900000002,1.850103771,0.9821428571428571,11.875,8,-68.0,0.25999999046325684
