timestamp,anchorId,rtt_est,rtt_raw,dist_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623254185222768095,7c:df:a1:0e:db:f1,73,95,11.050000190734863,7,0,-76,93750,349731026562,4111045582812,4111149223437,349834760937
1623254185222768095,7c:df:a1:0e:db:f1,73,95,11.050000190734863,7,1,-76,96876,381882051562,4143196706250,4143300223437,381985665625
1623254185222768095,7c:df:a1:0e:db:f1,73,95,11.050000190734863,7,2,-76,95313,414074026562,4175388779687,4175493223437,414178565625
1623254185222768095,7c:df:a1:0e:db:f1,73,95,11.050000190734863,7,3,-76,95313,449938026562,4211252887500,4211357223437,450042457812
1623254185222768095,7c:df:a1:0e:db:f1,73,95,11.050000190734863,7,4,-76,93750,482061026562,4243375985937,4243480223437,482165357812
1623254185222768095,7c:df:a1:0e:db:f1,73,95,11.050000190734863,7,5,-76,96875,518276051562,4279591126562,4279695223437,518380245312
1623254185222768095,7c:df:a1:0e:db:f1,73,95,11.050000190734863,7,6,-76,98438,583774026562,4345089303125,4345193223437,583878045312
1623254185918734334,7c:df:a1:0f:74:e9,0,3,0.0,8,0,-76,6250,1968634642187,4812608407812,4812712223437,1968738464062
1623254185918734334,7c:df:a1:0f:74:e9,0,3,0.0,8,1,-76,3126,1999983642187,4843957446875,4844061223437,2000087421875
1623254185918734334,7c:df:a1:0f:74:e9,0,3,0.0,8,2,-75,1563,2032181642187,4876155485937,4876259223437,2032285381250
1623254185918734334,7c:df:a1:0f:74:e9,0,3,0.0,8,3,-76,9375,2067312642187,4911286529687,4911390223437,2067416345312
1623254185918734334,7c:df:a1:0f:74:e9,0,3,0.0,8,4,-75,4688,2167402642187,5011376653125,5011480223437,2167506217187
1623254185918734334,7c:df:a1:0f:74:e9,0,3,0.0,8,5,-75,1,2204502642187,5048476696875,5048580223437,2204606168750
1623254185918734334,7c:df:a1:0f:74:e9,0,3,0.0,8,6,0,0,0,0,0,0
1623254185918734334,7c:df:a1:0f:74:e9,0,3,0.0,8,7,0,0,0,0,0,0
1623254186629567577,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,0,-77,93750,4303144960937,5511675307812,5511779223437,4303248970312
1623254186629567577,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,1,-77,92188,4335446960937,5543977332812,5544081223437,4335550943750
1623254186629567577,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,2,-77,92188,4367579973437,5576110370312,5576214223437,4367683918750
1623254186629567577,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,3,-77,89063,4402675960937,5611206387500,5611310223437,4402779885937
1623254186629567577,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,4,-77,87501,4434870960937,5643401412500,5643505223437,4434974859375
1623254186629567577,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,5,-78,90626,4467046960937,5675577437500,5675681223437,4467150837500
1623254186629567577,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,6,-78,90626,4502849973437,5711380481250,5711484223437,4502953806250
1623254186629567577,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,7,-78,93750,4535458960937,5743989492187,5744093223437,4535562785937
1623254187323532677,7c:df:a1:05:87:c7,55,74,8.319999694824219,7,0,-77,70312,1566306562500,6210992360937,6211096223437,1566410495312
1623254187323532677,7c:df:a1:05:87:c7,55,74,8.319999694824219,7,1,-77,70312,1598460575000,6243146382812,6243250223437,1598564485937
1623254187323532677,7c:df:a1:05:87:c7,55,74,8.319999694824219,7,2,-77,68750,1630693562500,6275379375000,6275483223437,1630797479687
1623254187323532677,7c:df:a1:05:87:c7,55,74,8.319999694824219,7,3,-77,70312,1666550562500,6311236382812,6311340223437,1666654473437
1623254187323532677,7c:df:a1:05:87:c7,55,74,8.319999694824219,7,4,-77,79687,1698708562500,6343394389062,6343498223437,1698812476562
1623254187323532677,7c:df:a1:05:87:c7,55,74,8.319999694824219,7,5,-77,78125,1766792562500,6411478406250,6411582223437,1766896457812
1623254187323532677,7c:df:a1:05:87:c7,55,74,8.319999694824219,7,6,-77,85937,1798943562500,6443629410937,6443733223437,1799047460937
1623254188027812747,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,0,-75,95313,3149712051562,200148807812,200252823437,3149816162500
1623254188027812747,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,1,-75,89063,3181907026562,232343878125,232447823437,3182011060937
1623254188027812747,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,2,-76,92188,3214102026562,264538978125,264642823437,3214205964062
1623254188027812747,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,3,-76,93751,3249868051562,300305112500,300408823437,3249971856250
1623254188027812747,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,4,-76,95313,3282044026562,332481187500,332584823437,3282147757812
1623254188027812747,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,5,-75,92188,3314271026562,364708285937,364811823437,3314374656250
1623254188027812747,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,6,-75,93751,3350153026562,400590396875,400694823437,3350257546875
1623254188027812747,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,7,-75,96875,3384882026562,435319504687,435423823437,3384986442187
1623254188732205461,7c:df:a1:0f:74:e9,0,9,0.0,8,0,-76,10938,4771889642187,904980448437,905084823437,4771994028125
1623254188732205461,7c:df:a1:0f:74:e9,0,9,0.0,8,1,-75,7813,4804080642187,937171484375,937275823437,4804184989062
1623254188732205461,7c:df:a1:0f:74:e9,0,9,0.0,8,2,-76,9375,4836415642187,969506523437,969610823437,4836519951562
1623254188732205461,7c:df:a1:0f:74:e9,0,9,0.0,8,3,-75,9375,4870670642187,1003761564062,1003865823437,4870774910937
1623254188732205461,7c:df:a1:0f:74:e9,0,9,0.0,8,4,-76,9375,4902823642187,1035914604687,1036018823437,4902927870312
1623254188732205461,7c:df:a1:0f:74:e9,0,9,0.0,8,5,-75,12501,4935040642187,1068131643750,1068235823437,4935144834375
1623254188732205461,7c:df:a1:0f:74:e9,0,9,0.0,8,6,-76,9375,4971415642187,1104506689062,1104610823437,4971519785937
1623254188732205461,7c:df:a1:0f:74:e9,0,9,0.0,8,7,-76,10938,5003597642187,1136688728125,1136792823437,5003701748437
1623254189422820004,7c:df:a1:06:b9:dd,70,91,10.529999732971191,7,0,-78,90626,391540573437,1600073128125,1600176823437,391644359375
1623254189422820004,7c:df:a1:06:b9:dd,70,91,10.529999732971191,7,1,-78,93750,423744560937,1632277142187,1632380823437,423848335937
1623254189422820004,7c:df:a1:06:b9:dd,70,91,10.529999732971191,7,2,-78,92188,491744573437,1700277207812,1700380823437,491848281250
1623254189422820004,7c:df:a1:06:b9:dd,70,91,10.529999732971191,7,3,-78,92188,523935560937,1732468221875,1732571823437,524039254687
1623254189422820004,7c:df:a1:06:b9:dd,70,91,10.529999732971191,7,4,-78,89063,556111560937,1764644243750,1764747823437,556215229687
1623254189422820004,7c:df:a1:06:b9:dd,70,91,10.529999732971191,7,5,-78,92188,591949573437,1800482285937,1800585823437,592053203125
1623254189422820004,7c:df:a1:06:b9:dd,70,91,10.529999732971191,7,6,-78,93750,624261573437,1832794314062,1832897823437,624365176562
1623254190118255482,7c:df:a1:05:87:c7,47,65,7.150000095367432,6,0,-78,59375,4366577562500,2300377510937,2300481823437,4366681934375
1623254190118255482,7c:df:a1:05:87:c7,47,65,7.150000095367432,6,1,-77,67187,4398524562500,2332324520312,2332428823437,4398628932812
1623254190118255482,7c:df:a1:05:87:c7,47,65,7.150000095367432,6,2,-77,68750,4430689562500,2364489526562,2364593823437,4430793928125
1623254190118255482,7c:df:a1:05:87:c7,47,65,7.150000095367432,6,3,-78,62500,4468814562500,2402614529687,2402718823437,4468918918750
1623254190118255482,7c:df:a1:05:87:c7,47,65,7.150000095367432,6,4,-78,68750,4499877562500,2433677537500,2433781823437,4499981917187
1623254190118255482,7c:df:a1:05:87:c7,47,65,7.150000095367432,6,5,-78,65625,4532036562500,2465836543750,2465940823437,4532140907812
1623254190832713320,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,0,-75,90626,5949687026562,3000132371875,3000236823437,5949791568750
1623254190832713320,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,1,-76,93751,5981885026562,3032330471875,3032434823437,5981989471875
1623254190832713320,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,2,-75,93750,6014072026562,3064517570312,3064621823437,6014176373437
1623254190832713320,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,3,-75,92188,6049869026562,3100314679687,3100418823437,6049973262500
1623254190832713320,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,4,-75,95313,6082041026562,3132486781250,3132590823437,6082145164062
1623254190832713320,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,5,-76,93751,6114240026562,3164685878125,3164789823437,6114344065625
1623254190832713320,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,6,-75,96876,6150580026562,3201025990625,3201129823437,6150683956250
1623254190832713320,7c:df:a1:0e:db:f1,71,93,10.789999961853027,8,7,-75,90626,6182769026562,3233215087500,3233318823437,6182872853125
1623254191521871923,7c:df:a1:0f:74:e9,0,8,0.0,7,0,-76,10938,856276242187,3700256857812,3700360823437,856380218750
1623254191521871923,7c:df:a1:0f:74:e9,0,8,0.0,7,1,-75,6251,889607242187,3733587896875,3733691823437,889711175000
1623254191521871923,7c:df:a1:0f:74:e9,0,8,0.0,7,2,-75,10938,956351242187,3800331982812,3800435823437,956455093750
1623254191521871923,7c:df:a1:0f:74:e9,0,8,0.0,7,3,-76,7813,988560242187,3832541017187,3832644823437,988664056250
1623254191521871923,7c:df:a1:0f:74:e9,0,8,0.0,7,4,-75,6251,1020723242187,3864704059375,3864807823437,1020827012500
1623254191521871923,7c:df:a1:0f:74:e9,0,8,0.0,7,5,-75,12501,1056512242187,3900493103125,3900596823437,1056615975000
1623254191521871923,7c:df:a1:0f:74:e9,0,8,0.0,7,6,-75,7813,1088709242187,3932690139062,3932793823437,1088812934375
1623254192231606866,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,0,-78,90625,3191554573437,4400089332812,4400192823437,3191658154687
1623254192231606866,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,1,-78,93751,3223706560937,4432241346875,4432344823437,3223810131250
1623254192231606866,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,2,-78,92188,3255926560937,4464461371875,4464565823437,3256031104687
1623254192231606866,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,3,-79,93750,3291736560937,4500271401562,4500375823437,3291841076562
1623254192231606866,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,4,-79,90625,3323882573437,4532417435937,4532521823437,3323987051562
1623254192231606866,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,5,-78,90626,3356101573437,4564636462500,4564740823437,3356206025000
1623254192231606866,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,6,-78,92188,3391925560937,4600460478125,4600564823437,3392029998437
1623254192231606866,7c:df:a1:06:b9:dd,70,91,10.529999732971191,8,7,-78,92188,3424091573437,4632626515625,4632730823437,3424195973437
1623254192931324303,7c:df:a1:05:87:c7,46,64,7.019999980926514,8,0,-78,65625,458818175000,5103505068750,5103608823437,458921995312
1623254192931324303,7c:df:a1:05:87:c7,46,64,7.019999980926514,8,1,-78,67188,490591162500,5135278062500,5135381823437,490694990625
1623254192931324303,7c:df:a1:05:87:c7,46,64,7.019999980926514,8,2,-78,65625,522818162500,5167505071875,5167608823437,522921979687
1623254192931324303,7c:df:a1:05:87:c7,46,64,7.019999980926514,8,3,-78,62500,558241175000,5202928085937,5203031823437,558344975000
1623254192931324303,7c:df:a1:05:87:c7,46,64,7.019999980926514,8,4,-78,68750,590434162500,5235121082812,5235224823437,590537971875
1623254192931324303,7c:df:a1:05:87:c7,46,64,7.019999980926514,8,5,-78,65625,622610175000,5267297104687,5267400823437,622713959375
1623254192931324303,7c:df:a1:05:87:c7,46,64,7.019999980926514,8,6,-78,59375,658423162500,5303110093750,5303213823437,658526951562
1623254192931324303,7c:df:a1:05:87:c7,46,64,7.019999980926514,8,7,-78,64063,690603162500,5335290103125,5335393823437,690706946875
1623254193632090200,7c:df:a1:0e:db:f1,72,94,10.920000076293945,8,0,-76,96876,2038800626562,5800140968750,5800244823437,2038904578125
1623254193632090200,7c:df:a1:0e:db:f1,72,94,10.920000076293945,8,1,-76,92188,2070968651562,5832309090625,5832412823437,2071072476562
1623254193632090200,7c:df:a1:0e:db:f1,72,94,10.920000076293945,8,2,-76,96875,2103144651562,5864485192187,5864588823437,2103248379687
