timestamp,anchorId,rtt_est,rtt_raw,dist_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623255621652794907,7c:df:a1:0e:db:f1,36,52,5.460000038146973,8,0,-82,43750,713929426562,1509176589062,1509280823437,714033704687
1623255621652794907,7c:df:a1:0e:db:f1,36,52,5.460000038146973,8,1,-81,39063,746078426562,1541325689062,1541429823437,746182600000
1623255621652794907,7c:df:a1:0e:db:f1,36,52,5.460000038146973,8,2,-81,65626,778293426562,1573540793750,1573644823437,778397521875
1623255621652794907,7c:df:a1:0e:db:f1,36,52,5.460000038146973,8,3,-81,34375,814928426562,1610175898437,1610279823437,815032385937
1623255621652794907,7c:df:a1:0e:db:f1,36,52,5.460000038146973,8,4,-81,46876,847056451562,1642304025000,1642407823437,847160296875
1623255621652794907,7c:df:a1:0e:db:f1,36,52,5.460000038146973,8,5,-82,60938,879274426562,1674522103125,1674625823437,879378207812
1623255621652794907,7c:df:a1:0e:db:f1,36,52,5.460000038146973,8,6,-81,60938,916023426562,1711271217187,1711374823437,916127093750
1623255621652794907,7c:df:a1:0e:db:f1,36,52,5.460000038146973,8,7,-81,65626,946458426562,1741706312500,1741809823437,946562003125
1623255622355641653,7c:df:a1:0f:74:e9,15,28,2.3399999141693115,8,0,-71,29688,2338524042187,2213782054687,2213885823437,2338627840625
1623255622355641653,7c:df:a1:0f:74:e9,15,28,2.3399999141693115,8,1,-72,29688,2370718042187,2245976096875,2246079823437,2370821798437
1623255622355641653,7c:df:a1:0f:74:e9,15,28,2.3399999141693115,8,2,-72,28126,2403182042187,2278440137500,2278543823437,2403285756250
1623255622355641653,7c:df:a1:0f:74:e9,15,28,2.3399999141693115,8,3,-71,26563,2435463042187,2310721178125,2310824823437,2435566714062
1623255622355641653,7c:df:a1:0f:74:e9,15,28,2.3399999141693115,8,4,-72,28126,2467601042187,2342859218750,2342962823437,2467704675000
1623255622355641653,7c:df:a1:0f:74:e9,15,28,2.3399999141693115,8,5,-71,29688,2499791042187,2375049260937,2375152823437,2499894634375
1623255622355641653,7c:df:a1:0f:74:e9,15,28,2.3399999141693115,8,6,-71,29688,2535422042187,2410680306250,2410783823437,2535525589062
1623255622355641653,7c:df:a1:0f:74:e9,15,28,2.3399999141693115,8,7,-72,28126,2567560042187,2442818346875,2442921823437,2567663546875
1623255623054195130,7c:df:a1:05:87:c7,59,79,8.970000267028809,8,0,-75,78125,1234682962500,2909161389062,2909265823437,1234787475000
1623255623054195130,7c:df:a1:05:87:c7,59,79,8.970000267028809,8,1,-75,79688,1266836975000,2941315406250,2941419823437,1266941471875
1623255623054195130,7c:df:a1:05:87:c7,59,79,8.970000267028809,8,2,-75,79687,1299045962500,2973524401562,2973628823437,1299150464062
1623255623054195130,7c:df:a1:05:87:c7,59,79,8.970000267028809,8,3,-75,81250,1336700962500,3011179409375,3011283823437,1336805457812
1623255623054195130,7c:df:a1:05:87:c7,59,79,8.970000267028809,8,4,-75,76562,1367004962500,3041483414062,3041587823437,1367109448437
1623255623054195130,7c:df:a1:05:87:c7,59,79,8.970000267028809,8,5,-75,81250,1399509962500,3073988421875,3074092823437,1399614445312
1623255623054195130,7c:df:a1:05:87:c7,59,79,8.970000267028809,8,6,-75,79687,1434998975000,3109477442187,3109581823437,1435103435937
1623255623054195130,7c:df:a1:05:87:c7,59,79,8.970000267028809,8,7,-75,78125,1467184962500,3141663435937,3141767823437,1467289428125
1623255623755850175,7c:df:a1:06:b9:dd,65,85,9.75,8,0,-74,82813,5371169360937,3610405300000,3610508823437,5371272967187
1623255623755850175,7c:df:a1:06:b9:dd,65,85,9.75,8,1,-73,82813,5403339360937,3642575326562,3642678823437,5403442940625
1623255623755850175,7c:df:a1:06:b9:dd,65,85,9.75,8,2,-74,87501,5435532360937,3674768356250,3674872823437,5435636915625
1623255623755850175,7c:df:a1:06:b9:dd,65,85,9.75,8,3,-74,85938,5471337360937,3710573385937,3710677823437,5471441884375
1623255623755850175,7c:df:a1:06:b9:dd,65,85,9.75,8,4,-73,89063,5503556360937,3742792414062,3742896823437,5503660859375
1623255623755850175,7c:df:a1:06:b9:dd,65,85,9.75,8,5,-73,87501,5535703373437,3774939453125,3775043823437,5535807831250
1623255623755850175,7c:df:a1:06:b9:dd,65,85,9.75,8,6,-73,84375,5571549360937,3810785470312,3810889823437,5571653798437
1623255623755850175,7c:df:a1:06:b9:dd,65,85,9.75,8,7,-74,85938,5603720360937,3842956498437,3843060823437,5603824771875
1623255624446323466,7c:df:a1:0e:db:f1,38,54,5.71999979019165,7,0,-82,53126,3547538451562,4342794403125,4342898823437,3547642925000
1623255624446323466,7c:df:a1:0e:db:f1,38,54,5.71999979019165,7,1,-81,56251,3578353426562,4373609478125,4373713823437,3578457828125
1623255624446323466,7c:df:a1:0e:db:f1,38,54,5.71999979019165,7,2,-81,59375,3614087426562,4409343585937,4409447823437,3614191723437
1623255624446323466,7c:df:a1:0e:db:f1,38,54,5.71999979019165,7,3,-81,57813,3646291426562,4441547684375,4441651823437,3646395623437
1623255624446323466,7c:df:a1:0e:db:f1,38,54,5.71999979019165,7,4,-82,45313,3678488451562,4473744804687,4473848823437,3678592515625
1623255624446323466,7c:df:a1:0e:db:f1,38,54,5.71999979019165,7,5,-81,59375,3714330451562,4509586923437,4509690823437,3714434410937
1623255624446323466,7c:df:a1:0e:db:f1,38,54,5.71999979019165,7,6,-82,53125,3746526426562,4541782995312,4541886823437,3746630307812
1623255625153500137,7c:df:a1:0f:74:e9,16,29,2.4700000286102295,8,0,-72,31250,5136353042187,5011614620312,5011718823437,5136457276562
1623255625153500137,7c:df:a1:0f:74:e9,16,29,2.4700000286102295,8,1,-72,29688,5168534042187,5043795660937,5043899823437,5168638234375
1623255625153500137,7c:df:a1:0f:74:e9,16,29,2.4700000286102295,8,2,-72,31251,5200706042187,5075967703125,5076071823437,5200810193750
1623255625153500137,7c:df:a1:0f:74:e9,16,29,2.4700000286102295,8,3,-72,28125,5235562042187,5110823745312,5110927823437,5235666148437
1623255625153500137,7c:df:a1:0f:74:e9,16,29,2.4700000286102295,8,4,-72,28126,5267774042187,5143035787500,5143139823437,5267878106250
1623255625153500137,7c:df:a1:0f:74:e9,16,29,2.4700000286102295,8,5,-72,31251,5299952042187,5175213828125,5175317823437,5300056068750
1623255625153500137,7c:df:a1:0f:74:e9,16,29,2.4700000286102295,8,6,-72,31250,5336499042187,5211760873437,5211864823437,5336603023437
1623255625153500137,7c:df:a1:0f:74:e9,16,29,2.4700000286102295,8,7,-72,28125,5368698042187,5243959914062,5244063823437,5368801979687
1623255625846639173,7c:df:a1:05:87:c7,59,79,8.970000267028809,7,0,-75,78125,4034737962500,5709216959375,5709320823437,4034841904687
1623255625846639173,7c:df:a1:05:87:c7,59,79,8.970000267028809,7,1,-75,75000,4066884975000,5741363976562,5741467823437,4066988896875
1623255625846639173,7c:df:a1:05:87:c7,59,79,8.970000267028809,7,2,-76,79687,4101041962500,5775520973437,5775624823437,4101145892187
1623255625846639173,7c:df:a1:05:87:c7,59,79,8.970000267028809,7,3,-75,82812,4134836975000,5809315995312,5809419823437,4134940885937
1623255625846639173,7c:df:a1:05:87:c7,59,79,8.970000267028809,7,4,-75,78125,4167025962500,5841504987500,5841608823437,4167129876562
1623255625846639173,7c:df:a1:05:87:c7,59,79,8.970000267028809,7,5,-76,81250,4235066962500,5909546001562,5909649823437,4235170865625
1623255625846639173,7c:df:a1:05:87:c7,59,79,8.970000267028809,7,6,-75,79687,4269643962500,5944123007812,5944226823437,4269747857812
1623255626556709185,7c:df:a1:06:b9:dd,65,86,9.880000114440918,8,0,-73,89063,1462833960937,6412958682812,6413062823437,1462938190625
1623255626556709185,7c:df:a1:06:b9:dd,65,86,9.880000114440918,8,1,-73,84375,1495105973437,6445230720312,6445334823437,1495210160937
1623255626556709185,7c:df:a1:06:b9:dd,65,86,9.880000114440918,8,2,-73,82813,1527267973437,6477392748437,6477496823437,1527372131250
1623255626556709185,7c:df:a1:06:b9:dd,65,86,9.880000114440918,8,3,-73,85938,1562535973437,6512660778125,6512764823437,1562640104687
1623255626556709185,7c:df:a1:06:b9:dd,65,86,9.880000114440918,8,4,-73,87501,1594739960937,6544864793750,6544968823437,1594844078125
