timestamp,anchorId,rtt_est,rtt_raw,dist_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623255367229237645,7c:df:a1:0e:db:f1,43,60,6.5,8,0,-77,64063,1291332626562,935882360937,935986623437,1291436953125
1623255367229237645,7c:df:a1:0e:db:f1,43,60,6.5,8,1,-77,60938,1323440626562,967990453125,968094623437,1323544857812
1623255367229237645,7c:df:a1:0e:db:f1,43,60,6.5,8,2,-77,60938,1355570626562,1000120550000,1000224623437,1355674760937
1623255367229237645,7c:df:a1:0e:db:f1,43,60,6.5,8,3,-76,57813,1391730626562,1036280653125,1036384623437,1391834654687
1623255367229237645,7c:df:a1:0e:db:f1,43,60,6.5,8,4,-77,57813,1424225626562,1068775750000,1068879623437,1424329557812
1623255367229237645,7c:df:a1:0e:db:f1,43,60,6.5,8,5,-76,59376,1455750626562,1100300843750,1100404623437,1455854465625
1623255367229237645,7c:df:a1:0e:db:f1,43,60,6.5,8,6,-76,67188,1493362626562,1137912954687,1138016623437,1493466362500
1623255367229237645,7c:df:a1:0e:db:f1,43,60,6.5,8,7,-76,54688,1523753626562,1168304042187,1168407623437,1523857262500
1623255367924016728,7c:df:a1:06:b9:dd,37,53,5.590000152587891,8,0,-69,54688,4541599560937,1630705928125,1630809623437,4541703310937
1623255367924016728,7c:df:a1:06:b9:dd,37,53,5.590000152587891,8,1,-69,50000,4573757560937,1662863948437,1662967623437,4573861285937
1623255367924016728,7c:df:a1:06:b9:dd,37,53,5.590000152587891,8,2,-69,53125,4605974560937,1695080973437,1695184623437,4606078264062
1623255367924016728,7c:df:a1:06:b9:dd,37,53,5.590000152587891,8,3,-69,54688,4641756560937,1730863000000,1730966623437,4641860239062
1623255367924016728,7c:df:a1:06:b9:dd,37,53,5.590000152587891,8,4,-69,53126,4673931560937,1763038021875,1763141623437,4674035215625
1623255367924016728,7c:df:a1:06:b9:dd,37,53,5.590000152587891,8,5,-69,51563,4706751560937,1795858045312,1795961623437,4706855190625
1623255367924016728,7c:df:a1:06:b9:dd,37,53,5.590000152587891,8,6,-69,53125,4741949560937,1831056070312,1831159623437,4742053167187
1623255367924016728,7c:df:a1:06:b9:dd,37,53,5.590000152587891,8,7,-69,54688,4774104560937,1863211093750,1863314623437,4774208145312
1623255368618865855,7c:df:a1:05:87:c7,39,56,5.980000019073486,7,0,-71,57813,1809875175000,2334387993750,2334491623437,1809978862500
1623255368618865855,7c:df:a1:05:87:c7,39,56,5.980000019073486,7,1,-71,57812,1844097162500,2368609985937,2368713623437,1844200857812
1623255368618865855,7c:df:a1:05:87:c7,39,56,5.980000019073486,7,2,-71,56250,1908829162500,2433341989062,2433445623437,1908932853125
1623255368618865855,7c:df:a1:05:87:c7,39,56,5.980000019073486,7,3,-71,56250,1941029162500,2465541992187,2465645623437,1941132850000
1623255368618865855,7c:df:a1:05:87:c7,39,56,5.980000019073486,7,4,-71,56250,1973213162500,2497725995312,2497829623437,1973316846875
1623255368618865855,7c:df:a1:05:87:c7,39,56,5.980000019073486,7,5,-71,56250,2008328175000,2532841009375,2532944623437,2008431845312
1623255368618865855,7c:df:a1:05:87:c7,39,56,5.980000019073486,7,6,-71,57812,2040659162500,2565172001562,2565275623437,2040762842187
1623255369323104307,7c:df:a1:0f:74:e9,30,45,4.550000190734863,7,0,-71,45313,4341430242187,3066456656250,3066560623437,4341534254687
1623255369323104307,7c:df:a1:0f:74:e9,30,45,4.550000190734863,7,1,-71,43751,4373658242187,3098684690625,3098788623437,4373762218750
1623255369323104307,7c:df:a1:0f:74:e9,30,45,4.550000190734863,7,2,-71,43751,4409392242187,3134418731250,3134522623437,4409496178125
1623255369323104307,7c:df:a1:0f:74:e9,30,45,4.550000190734863,7,3,-71,46875,4441590242187,3166616767187,3166720623437,4441694145312
1623255369323104307,7c:df:a1:0f:74:e9,30,45,4.550000190734863,7,4,-71,45313,4473848242187,3198874803125,3198978623437,4473952107812
1623255369323104307,7c:df:a1:0f:74:e9,30,45,4.550000190734863,7,5,-71,45313,4509603242187,3234629845312,3234733623437,4509707065625
1623255369323104307,7c:df:a1:0f:74:e9,30,45,4.550000190734863,7,6,-71,45313,4541756242187,3266782879687,3266886623437,4541860031250
1623255370020372816,7c:df:a1:0e:db:f1,36,52,5.460000038146973,7,0,-77,51563,4087097626562,3731655598437,3731759623437,4087201703125
1623255370020372816,7c:df:a1:0e:db:f1,36,52,5.460000038146973,7,1,-77,57813,4118283626562,3762841692187,3762945623437,4118387615625
1623255370020372816,7c:df:a1:0e:db:f1,36,52,5.460000038146973,7,2,-76,56251,4151850626562,3796408787500,3796512623437,4151954518750
1623255370020372816,7c:df:a1:0e:db:f1,36,52,5.460000038146973,7,3,-77,53126,4189350626562,3833908896875,3834012623437,4189454406250
1623255370020372816,7c:df:a1:0e:db:f1,36,52,5.460000038146973,7,4,-77,53126,4220327626562,3864885990625,3864989623437,4220431312500
1623255370020372816,7c:df:a1:0e:db:f1,36,52,5.460000038146973,7,5,-78,43751,4254187626562,3898746087500,3898849623437,4254291206250
1623255370020372816,7c:df:a1:0e:db:f1,36,52,5.460000038146973,7,6,-79,53126,4286500651562,3931059209375,3931163623437,4286605118750
1623255370710879313,7c:df:a1:06:b9:dd,37,53,5.590000152587891,6,0,-69,56251,631474160937,4431468934375,4431572623437,631577906250
1623255370710879313,7c:df:a1:06:b9:dd,37,53,5.590000152587891,6,1,-69,51563,663194160937,4463188957812,4463292623437,663297878125
1623255370710879313,7c:df:a1:06:b9:dd,37,53,5.590000152587891,6,2,-69,53126,731156160937,4531151006250,4531254623437,731259831250
1623255370710879313,7c:df:a1:06:b9:dd,37,53,5.590000152587891,6,3,-69,53125,763326160937,4563321029687,4563424623437,763429807812
1623255370710879313,7c:df:a1:06:b9:dd,37,53,5.590000152587891,6,4,-69,53126,831442160937,4631437078125,4631540623437,831545759375
1623255370710879313,7c:df:a1:06:b9:dd,37,53,5.590000152587891,6,5,-69,54688,863583173437,4663578114062,4663681623437,863686737500
1623255371423739701,7c:df:a1:05:87:c7,41,58,6.239999771118164,8,0,-71,57812,4607060175000,5131573207812,5131677623437,4607164648437
1623255371423739701,7c:df:a1:05:87:c7,41,58,6.239999771118164,8,1,-71,59375,4639982162500,5164495200000,5164599623437,4640086645312
1623255371423739701,7c:df:a1:05:87:c7,41,58,6.239999771118164,8,2,-71,56250,4670854162500,5195367200000,5195471623437,4670958642187
1623255371423739701,7c:df:a1:05:87:c7,41,58,6.239999771118164,8,3,-71,59375,4706679162500,5231192203125,5231296623437,4706783642187
1623255371423739701,7c:df:a1:05:87:c7,41,58,6.239999771118164,8,4,-71,57813,4738838175000,5263351218750,5263455623437,4738942637500
1623255371423739701,7c:df:a1:05:87:c7,41,58,6.239999771118164,8,5,-71,59375,4771057175000,5295570221875,5295674623437,4771161635937
1623255371423739701,7c:df:a1:05:87:c7,41,58,6.239999771118164,8,6,-71,62500,4806839175000,5331352225000,5331456623437,4806943635937
1623255371423739701,7c:df:a1:05:87:c7,41,58,6.239999771118164,8,7,-71,59375,4839013175000,5363526228125,5363630623437,4839117629687
1623255372122462560,7c:df:a1:0f:74:e9,27,42,4.159999847412109,8,0,-71,43751,394672842187,5830588734375,5830692623437,394776775000
1623255372122462560,7c:df:a1:0f:74:e9,27,42,4.159999847412109,8,1,-71,43751,426881842187,5862797771875,5862901623437,426985737500
