actualDist,rttRaw,estDistRaw,absErrRaw,rttEst,estDistEst,absErrEst,varRtt,meanRtt,countRtt,meanRss,distEst,rttNovoRaw,errNovoRaw,rttNovoEst,errNovoEst,errArtigo
5,43,6.445537847,1.4455378469999998,28,4.197094412,0.8029055879999998,5.642857142857143,43.75,8,-79.125,4.289999961853027,35,0.24636801499999983,21,1.8521791910000003,0.7100000381469727
5,40,5.995849160000001,0.9958491600000006,26,3.897301954,1.102698046,22.982142857142858,40.875,8,-79.0,3.900000095367432,35,0.24636801499999983,21,1.8521791910000003,1.099999904632568
5,44,6.595434076000001,1.595434076000001,29,4.3469906410000005,0.6530093589999995,12.267857142857142,44.375,8,-79.5,4.420000076293945,35,0.24636801499999983,21,1.8521791910000003,0.5799999237060547
5,41,6.145745389000001,1.145745389000001,26,3.897301954,1.102698046,6.857142857142857,42.0,8,-79.375,4.03000020980835,35,0.24636801499999983,21,1.8521791910000003,0.9699997901916504
5,43,6.445537847,1.4455378469999998,28,4.197094412,0.8029055879999998,6.553571428571429,43.375,8,-78.75,4.289999961853027,35,0.24636801499999983,21,1.8521791910000003,0.7100000381469727
5,39,5.845952931000001,0.8459529310000011,25,3.747405725,1.252594275,22.0,39.5,8,-79.0,3.7699999809265137,35,0.24636801499999983,21,1.8521791910000003,1.2300000190734863
5,43,6.445537847,1.4455378469999998,28,4.197094412,0.8029055879999998,8.267857142857142,43.375,8,-78.75,4.289999961853027,35,0.24636801499999983,21,1.8521791910000003,0.7100000381469727
5,42,6.295641618000001,1.2956416180000012,27,4.047198183,0.952801817,7.928571428571429,42.75,8,-79.0,4.159999847412109,35,0.24636801499999983,21,1.8521791910000003,0.8400001525878906
5,45,6.745330305000001,1.7453303050000013,30,4.496886870000001,0.5031131299999991,9.267857142857142,45.125,8,-79.0,4.550000190734863,35,0.24636801499999983,21,1.8521791910000003,0.4499998092651367
5,43,6.445537847,1.4455378469999998,28,4.197094412,0.8029055879999998,11.696428571428571,43.375,8,-79.0,4.289999961853027,35,0.24636801499999983,21,1.8521791910000003,0.7100000381469727
5,45,6.745330305000001,1.7453303050000013,30,4.496886870000001,0.5031131299999991,8.809523809523812,45.142857142857146,7,-79.0,4.550000190734863,35,0.24636801499999983,21,1.8521791910000003,0.4499998092651367
6,43,6.445537847,0.4455378469999997,28,4.197094412,1.802905588,36.85714285714285,44.0,8,-79.5,4.289999961853027,41,0.145745389,26,2.1026980460000004,1.7100000381469727
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,25.642857142857142,47.25,8,-79.125,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,49,7.344915221,1.344915221,33,4.946575557000001,1.053424442999999,39.42857142857143,49.5,8,-79.0,5.070000171661377,41,0.145745389,26,2.1026980460000004,0.929999828338623
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,25.071428571428573,46.75,8,-80.0,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,14.0,46.5,8,-79.25,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,49,7.344915221,1.344915221,33,4.946575557000001,1.053424442999999,22.214285714285715,49.25,8,-79.25,5.070000171661377,41,0.145745389,26,2.1026980460000004,0.929999828338623
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,13.928571428571429,47.25,8,-79.875,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,43,6.445537847,0.4455378469999997,28,4.197094412,1.802905588,24.553571428571427,43.375,8,-79.5,4.289999961853027,41,0.145745389,26,2.1026980460000004,1.7100000381469727
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,21.125,48.375,8,-79.875,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,50,7.49481145,1.4948114500000005,34,5.096471786,0.9035282139999996,10.125,49.875,8,-79.625,5.199999809265137,41,0.145745389,26,2.1026980460000004,0.8000001907348633
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,22.696428571428573,45.875,8,-79.875,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,6.5,48.25,8,-79.625,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,20.857142857142858,45.5,8,-79.25,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,42,6.295641618000001,0.2956416180000012,27,4.047198183,1.952801817,13.142857142857142,43.0,8,-79.125,4.159999847412109,41,0.145745389,26,2.1026980460000004,1.8400001525878906
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,15.928571428571429,46.25,8,-79.0,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,15.928571428571429,46.25,8,-78.625,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,14.571428571428571,46.5,8,-78.875,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,42,6.295641618000001,0.2956416180000012,27,4.047198183,1.952801817,8.410714285714286,42.875,8,-79.625,4.159999847412109,41,0.145745389,26,2.1026980460000004,1.8400001525878906
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,15.696428571428571,45.375,8,-79.625,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,42,6.295641618000001,0.2956416180000012,27,4.047198183,1.952801817,14.571428571428571,42.5,8,-79.375,4.159999847412109,41,0.145745389,26,2.1026980460000004,1.8400001525878906
6,44,6.595434076000001,0.595434076000001,29,4.3469906410000005,1.6530093589999997,13.428571428571429,44.5,8,-79.0,4.420000076293945,41,0.145745389,26,2.1026980460000004,1.5799999237060547
6,43,6.445537847,0.4455378469999997,28,4.197094412,1.802905588,29.839285714285715,43.125,8,-79.125,4.289999961853027,41,0.145745389,26,2.1026980460000004,1.7100000381469727
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,31.142857142857142,46.5,8,-79.125,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,44,6.595434076000001,0.595434076000001,29,4.3469906410000005,1.6530093589999997,15.696428571428571,44.375,8,-79.0,4.420000076293945,41,0.145745389,26,2.1026980460000004,1.5799999237060547
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,10.0,48.0,8,-79.0,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,44,6.595434076000001,0.595434076000001,29,4.3469906410000005,1.6530093589999997,6.214285714285714,44.75,8,-78.75,4.420000076293945,41,0.145745389,26,2.1026980460000004,1.5799999237060547
6,43,6.445537847,0.4455378469999997,28,4.197094412,1.802905588,11.410714285714286,43.625,8,-79.375,4.289999961853027,41,0.145745389,26,2.1026980460000004,1.7100000381469727
6,41,6.145745389000001,0.1457453890000009,26,3.897301954,2.102698046,33.267857142857146,41.125,8,-79.625,4.03000020980835,41,0.145745389,26,2.1026980460000004,1.9699997901916504
6,43,6.445537847,0.4455378469999997,28,4.197094412,1.802905588,8.214285714285714,43.75,8,-79.125,4.289999961853027,41,0.145745389,26,2.1026980460000004,1.7100000381469727
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,21.267857142857142,45.875,8,-79.5,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,41,6.145745389000001,0.1457453890000009,26,3.897301954,2.102698046,15.428571428571429,42.0,8,-79.25,4.03000020980835,41,0.145745389,26,2.1026980460000004,1.9699997901916504
6,44,6.595434076000001,0.595434076000001,29,4.3469906410000005,1.6530093589999997,5.267857142857143,44.125,8,-79.0,4.420000076293945,41,0.145745389,26,2.1026980460000004,1.5799999237060547
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,7.553571428571429,45.875,8,-79.0,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,15.357142857142858,46.25,8,-79.0,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,17.982142857142858,46.375,8,-79.875,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,14.214285714285714,46.25,8,-79.25,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,44,6.595434076000001,0.595434076000001,29,4.3469906410000005,1.6530093589999997,5.267857142857143,44.875,8,-79.0,4.420000076293945,41,0.145745389,26,2.1026980460000004,1.5799999237060547
6,43,6.445537847,0.4455378469999997,28,4.197094412,1.802905588,8.785714285714286,43.25,8,-79.875,4.289999961853027,41,0.145745389,26,2.1026980460000004,1.7100000381469727
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,6.696428571428571,46.125,8,-79.0,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,25.642857142857142,48.75,8,-79.0,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,17.125,48.625,8,-79.25,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,12.214285714285714,47.25,8,-79.375,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,11.071428571428571,46.75,8,-79.125,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,2.2142857142857144,45.25,8,-79.625,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,12.553571428571429,46.375,8,-80.0,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,42,6.295641618000001,0.2956416180000012,27,4.047198183,1.952801817,36.98214285714285,42.125,8,-80.125,4.159999847412109,41,0.145745389,26,2.1026980460000004,1.8400001525878906
6,42,6.295641618000001,0.2956416180000012,27,4.047198183,1.952801817,8.267857142857142,42.625,8,-80.0,4.159999847412109,41,0.145745389,26,2.1026980460000004,1.8400001525878906
6,49,7.344915221,1.344915221,33,4.946575557000001,1.053424442999999,9.428571428571429,49.5,8,-79.5,5.070000171661377,41,0.145745389,26,2.1026980460000004,0.929999828338623
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,3.696428571428572,47.625,8,-79.25,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,10.410714285714286,47.125,8,-79.125,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,15.553571428571429,48.125,8,-78.875,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,8.410714285714286,46.875,8,-79.25,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,1.3571428571428572,45.25,8,-79.0,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,19.839285714285715,48.125,8,-79.75,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,18.839285714285715,48.625,8,-79.125,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,20.5,48.75,8,-79.125,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,15.839285714285714,48.125,8,-79.375,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,49,7.344915221,1.344915221,33,4.946575557000001,1.053424442999999,11.696428571428571,49.375,8,-79.375,5.070000171661377,41,0.145745389,26,2.1026980460000004,0.929999828338623
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,12.125,46.875,8,-79.375,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,23.267857142857142,45.875,8,-79.25,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,44,6.595434076000001,0.595434076000001,29,4.3469906410000005,1.6530093589999997,24.410714285714285,44.875,8,-79.375,4.420000076293945,41,0.145745389,26,2.1026980460000004,1.5799999237060547
6,43,6.445537847,0.4455378469999997,28,4.197094412,1.802905588,4.982142857142857,43.875,8,-79.25,4.289999961853027,41,0.145745389,26,2.1026980460000004,1.7100000381469727
6,43,6.445537847,0.4455378469999997,28,4.197094412,1.802905588,14.571428571428571,44.0,8,-79.375,4.289999961853027,41,0.145745389,26,2.1026980460000004,1.7100000381469727
6,42,6.295641618000001,0.2956416180000012,27,4.047198183,1.952801817,31.33333333333333,43.0,7,-79.42857142857143,4.159999847412109,41,0.145745389,26,2.1026980460000004,1.8400001525878906
6,43,6.445537847,0.4455378469999997,28,4.197094412,1.802905588,9.696428571428571,43.625,8,-79.25,4.289999961853027,41,0.145745389,26,2.1026980460000004,1.7100000381469727
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,25.410714285714285,48.375,8,-79.125,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,11.410714285714286,46.625,8,-79.125,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,3.4761904761904767,48.85714285714285,7,-79.0,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,8.696428571428571,46.875,8,-79.0,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,23.410714285714285,48.375,8,-78.875,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,14.214285714285714,46.25,8,-79.125,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,9.982142857142858,46.375,8,-79.125,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,19.125,46.375,8,-79.625,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,2.8392857142857144,47.375,8,-79.375,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,6.5,46.75,8,-79.5,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,6.285714285714286,46.0,8,-79.5,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,20.5,45.25,8,-79.375,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,43,6.445537847,0.4455378469999997,28,4.197094412,1.802905588,9.696428571428571,43.625,8,-79.125,4.289999961853027,41,0.145745389,26,2.1026980460000004,1.7100000381469727
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,21.125,48.375,8,-79.5,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,4.285714285714286,47.0,8,-79.125,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,17.410714285714285,47.625,8,-78.875,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,49,7.344915221,1.344915221,33,4.946575557000001,1.053424442999999,19.839285714285715,49.125,8,-79.0,5.070000171661377,41,0.145745389,26,2.1026980460000004,0.929999828338623
6,49,7.344915221,1.344915221,33,4.946575557000001,1.053424442999999,6.0,49.0,8,-78.875,5.070000171661377,41,0.145745389,26,2.1026980460000004,0.929999828338623
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,24.214285714285715,46.25,8,-79.125,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,11.982142857142858,48.375,8,-79.0,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,44,6.595434076000001,0.595434076000001,29,4.3469906410000005,1.6530093589999997,12.982142857142858,45.125,8,-79.875,4.420000076293945,41,0.145745389,26,2.1026980460000004,1.5799999237060547
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,20.125,48.875,8,-79.5,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,14.267857142857142,46.625,8,-79.625,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,17.125,47.375,8,-80.125,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,44,6.595434076000001,0.595434076000001,29,4.3469906410000005,1.6530093589999997,22.696428571428573,44.875,8,-79.75,4.420000076293945,41,0.145745389,26,2.1026980460000004,1.5799999237060547
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,31.839285714285715,46.875,8,-79.75,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,14.285714285714286,46.0,8,-79.25,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,24.553571428571427,47.375,8,-79.75,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,11.982142857142858,45.625,8,-79.0,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,51,7.644707679,1.6447076789999997,35,5.246368015000001,0.7536319849999993,9.714285714285714,51.5,8,-78.75,5.329999923706055,41,0.145745389,26,2.1026980460000004,0.6700000762939453
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,12.410714285714286,47.125,8,-79.0,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,29.125,46.625,8,-79.375,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,15.142857142857142,49.0,8,-78.875,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,15.642857142857142,46.25,8,-79.5,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,49,7.344915221,1.344915221,33,4.946575557000001,1.053424442999999,2.8392857142857144,49.625,8,-79.0,5.070000171661377,41,0.145745389,26,2.1026980460000004,0.929999828338623
6,49,7.344915221,1.344915221,33,4.946575557000001,1.053424442999999,14.285714285714286,49.0,8,-79.125,5.070000171661377,41,0.145745389,26,2.1026980460000004,0.929999828338623
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,7.714285714285714,45.5,8,-79.0,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,11.642857142857142,47.25,8,-79.125,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,19.642857142857142,48.75,8,-79.0,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,11.696428571428571,46.625,8,-79.5,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,5.428571428571429,48.0,8,-79.125,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,38.267857142857146,46.625,8,-79.25,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,4.214285714285714,48.25,8,-78.625,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,16.125,45.125,8,-79.375,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,12.0,45.0,8,-79.5,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,50,7.49481145,1.4948114500000005,34,5.096471786,0.9035282139999996,18.839285714285715,50.625,8,-79.25,5.199999809265137,41,0.145745389,26,2.1026980460000004,0.8000001907348633
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,23.696428571428573,48.625,8,-79.875,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,3.7142857142857135,48.5,8,-79.0,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,12.571428571428571,47.5,8,-79.375,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,6.696428571428571,46.875,8,-79.25,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,10.982142857142858,45.875,8,-79.5,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,39.71428571428572,48.0,8,-79.0,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,51,7.644707679,1.6447076789999997,35,5.246368015000001,0.7536319849999993,234.125,51.875,8,-79.875,5.329999923706055,41,0.145745389,26,2.1026980460000004,0.6700000762939453
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,29.142857142857142,48.0,8,-79.25,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,27.125,47.625,8,-79.125,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,13.125,48.625,8,-78.75,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,50,7.49481145,1.4948114500000005,34,5.096471786,0.9035282139999996,31.125,50.625,8,-78.5,5.199999809265137,41,0.145745389,26,2.1026980460000004,0.8000001907348633
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,9.125,46.375,8,-78.25,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,42,6.295641618000001,0.2956416180000012,27,4.047198183,1.952801817,29.839285714285715,42.875,8,-79.125,4.159999847412109,41,0.145745389,26,2.1026980460000004,1.8400001525878906
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,17.142857142857142,45.5,8,-79.25,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,40.125,48.125,8,-79.0,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,17.642857142857142,47.75,8,-79.375,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,16.267857142857142,46.625,8,-79.625,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,32.55357142857143,48.375,8,-79.5,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,42,6.295641618000001,0.2956416180000012,27,4.047198183,1.952801817,12.696428571428571,42.125,8,-79.75,4.159999847412109,41,0.145745389,26,2.1026980460000004,1.8400001525878906
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,14.5,46.25,8,-79.75,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,50,7.49481145,1.4948114500000005,34,5.096471786,0.9035282139999996,6.125,49.875,8,-79.25,5.199999809265137,41,0.145745389,26,2.1026980460000004,0.8000001907348633
6,49,7.344915221,1.344915221,33,4.946575557000001,1.053424442999999,19.714285714285715,49.5,8,-79.125,5.070000171661377,41,0.145745389,26,2.1026980460000004,0.929999828338623
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,26.857142857142858,47.5,8,-79.25,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,12.410714285714286,47.125,8,-79.0,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,8.267857142857142,46.625,8,-79.0,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,48,7.1950189920000005,1.1950189920000005,32,4.796679328000001,1.2033206719999994,20.214285714285715,48.75,8,-79.375,4.940000057220459,41,0.145745389,26,2.1026980460000004,1.059999942779541
6,46,6.895226534,0.8952265339999999,31,4.646783099,1.3532169009999997,53.07142857142857,46.25,8,-79.625,4.679999828338623,41,0.145745389,26,2.1026980460000004,1.320000171661377
6,47,7.045122763,1.0451227630000002,32,4.796679328000001,1.2033206719999994,25.410714285714285,47.375,8,-79.0,4.809999942779541,41,0.145745389,26,2.1026980460000004,1.190000057220459
6,45,6.745330305000001,0.7453303050000013,30,4.496886870000001,1.5031131299999991,12.553571428571429,45.625,8,-79.0,4.550000190734863,41,0.145745389,26,2.1026980460000004,1.4499998092651367
