Ponto,actualDist,rttRaw,estDistRaw,absErrRaw,rttEst,estDistEst,absErrEst,varRtt,meanRtt,countRtt,meanRss,distEst,rttNovo,distNovo,errNovo,errOwn
6,7.023531875,95,14.24014176,7.21660988,73,10.94242472,3.918892842,5.666666667,96,7,-78,11.05000019,85,12.74117947,5.71764759,4.026468315
6,3.918277683,64,9.593358656,5.675080973,46,6.895226534,2.976948851,0.857142857,64.5,8,-69.875,7.019999981,60,8.99377374,5.075496057,3.101722298
6,4.991552865,64,9.593358656,4.601805791,46,6.895226534,1.903673669,2.785714286,64.75,8,-72.375,7.019999981,60,8.99377374,4.002220875,2.028447116
6,3.922257003,74,11.09232095,7.170063943,55,8.244292595,4.322035592,14.55357143,74.625,8,-78.125,8.319999695,59,8.843877511,4.921620508,4.397742692
6,7.023531875,97,14.53993421,7.516402338,75,11.24221718,4.2186853,2.571428571,97,8,-78.125,11.31000042,85,12.74117947,5.71764759,4.286468545
6,3.918277683,63,9.443462427,5.525184744,45,6.745330305,2.827052622,3.476190476,63.14285714,7,-69.85714286,6.889999866,60,8.99377374,5.075496057,2.971722183
6,4.991552865,62,9.293566198,4.302013333,45,6.745330305,1.75377744,12.14285714,62.85714286,7,-73,6.760000229,60,8.99377374,4.002220875,1.768447364
6,3.922257003,68,10.19294357,6.270686569,50,7.49481145,3.572554447,6,68.5,8,-77,7.539999962,59,8.843877511,4.921620508,3.617742959
6,7.023531875,98,14.68983044,7.666298567,76,11.3921134,4.368581529,8.696428571,97.875,8,-78,11.43999958,85,12.74117947,5.71764759,4.416467705
6,3.918277683,62,9.293566198,5.375288515,45,6.745330305,2.827052622,2.857142857,63,8,-70,6.760000229,60,8.99377374,5.075496057,2.841722546
6,4.991552865,65,9.743254885,4.75170202,47,7.045122763,2.053569898,5.839285714,65.125,8,-73,7.150000095,60,8.99377374,4.002220875,2.15844723
6,3.922257003,70,10.49273603,6.570479027,52,7.794603908,3.872346905,12.125,70.125,8,-78.75,7.800000191,59,8.843877511,4.921620508,3.877743188
6,7.023531875,94,14.09024553,7.066713651,72,10.79252849,3.768996613,2.839285714,94.625,8,-78.25,10.92000008,85,12.74117947,5.71764759,3.896468205
6,3.918277683,61,9.143669969,5.225392286,44,6.595434076,2.677156393,1.142857143,62,8,-70,6.630000114,60,8.99377374,5.075496057,2.711722431
6,4.991552865,64,9.593358656,4.601805791,46,6.895226534,1.903673669,3.267857143,64.125,8,-73,7.019999981,60,8.99377374,4.002220875,2.028447116
6,3.922257003,75,11.24221718,7.319960172,56,8.394188824,4.471931821,19.23809524,75.71428571,7,-78.42857143,8.449999809,59,8.843877511,4.921620508,4.527742806
6,7.023531875,92,13.79045307,6.766921193,71,10.64263226,3.619100384,5.571428571,92.71428571,7,-78.14285714,10.65999985,85,12.74117947,5.71764759,3.636467975
6,3.918277683,61,9.143669969,5.225392286,44,6.595434076,2.677156393,1.071428571,62.25,8,-70,6.630000114,60,8.99377374,5.075496057,2.711722431
6,4.991552865,64,9.593358656,4.601805791,46,6.895226534,1.903673669,2.214285714,64.25,8,-73,7.019999981,60,8.99377374,4.002220875,2.028447116
6,4.991552865,62,9.293566198,4.302013333,45,6.745330305,1.75377744,5.267857143,62.875,8,-73,6.760000229,60,8.99377374,4.002220875,1.768447364
6,3.922257003,74,11.09232095,7.170063943,55,8.244292595,4.322035592,14.61904762,74.42857143,7,-78.71428571,8.319999695,59,8.843877511,4.921620508,4.397742692
6,7.023531875,95,14.24014176,7.21660988,73,10.94242472,3.918892842,20.55357143,95.625,8,-78.25,11.05000019,85,12.74117947,5.71764759,4.026468315
6,3.918277683,62,9.293566198,5.375288515,45,6.745330305,2.827052622,4.214285714,62.25,8,-69.875,6.760000229,60,8.99377374,5.075496057,2.841722546
6,4.991552865,63,9.443462427,4.451909562,45,6.745330305,1.75377744,1.982142857,63.625,8,-73,6.889999866,60,8.99377374,4.002220875,1.898447001
6,3.922257003,72,10.79252849,6.870271485,53,7.944500137,4.022243134,47.9,72.5,6,-78,8.06000042,59,8.843877511,4.921620508,4.137743417
6,7.023531875,93,13.9403493,6.916817422,71,10.64263226,3.619100384,5.357142857,93.25,8,-78.25,10.78999996,85,12.74117947,5.71764759,3.766468085
6,3.918277683,61,9.143669969,5.225392286,44,6.595434076,2.677156393,2,61.5,8,-70,6.630000114,60,8.99377374,5.075496057,2.711722431
6,4.991552865,63,9.443462427,4.451909562,45,6.745330305,1.75377744,1.839285714,63.875,8,-73,6.889999866,60,8.99377374,4.002220875,1.898447001
6,3.922257003,76,11.3921134,7.469856401,57,8.544085053,4.62182805,33.33333333,77,7,-78.85714286,8.579999924,59,8.843877511,4.921620508,4.657742921
6,7.023531875,91,13.64055684,6.617024964,70,10.49273603,3.469204155,12.69642857,92.125,8,-78.375,10.52999973,85,12.74117947,5.71764759,3.506467855
6,3.918277683,63,9.443462427,5.525184744,45,6.745330305,2.827052622,1.125,63.625,8,-70,6.889999866,60,8.99377374,5.075496057,2.971722183
6,4.991552865,63,9.443462427,4.451909562,45,6.745330305,1.75377744,3.428571429,64,8,-73,6.889999866,60,8.99377374,4.002220875,1.898447001
6,3.922257003,70,10.49273603,6.570479027,52,7.794603908,3.872346905,12.21428571,70.75,8,-78,7.800000191,59,8.843877511,4.921620508,3.877743188
6,7.023531875,93,13.9403493,6.916817422,71,10.64263226,3.619100384,11.69642857,93.375,8,-78,10.78999996,85,12.74117947,5.71764759,3.766468085
6,3.918277683,61,9.143669969,5.225392286,44,6.595434076,2.677156393,3.142857143,62,8,-70,6.630000114,60,8.99377374,5.075496057,2.711722431
6,4.991552865,65,9.743254885,4.75170202,47,7.045122763,2.053569898,4.553571429,65.625,8,-73,7.150000095,60,8.99377374,4.002220875,2.15844723
6,3.922257003,69,10.3428398,6.420582798,51,7.644707679,3.722450676,9.839285714,69.875,8,-78,7.670000076,59,8.843877511,4.921620508,3.747743073
6,7.023531875,90,13.49066061,6.467128735,69,10.3428398,3.319307926,4.571428571,90,8,-78,10.39999962,85,12.74117947,5.71764759,3.376467745
6,3.918277683,60,8.99377374,5.075496057,43,6.445537847,2.527260164,2,60.5,8,-70,6.5,60,8.99377374,5.075496057,2.581722317
6,4.991552865,66,9.893151114,4.901598249,48,7.195018992,2.203466127,2.696428571,66.125,8,-73,7.28000021,60,8.99377374,4.002220875,2.288447345
6,3.922257003,68,10.19294357,6.270686569,50,7.49481145,3.572554447,10.5,68.25,8,-77.5,7.539999962,59,8.843877511,4.921620508,3.617742959
6,7.023531875,92,13.79045307,6.766921193,71,10.64263226,3.619100384,6.285714286,93,8,-78,10.65999985,85,12.74117947,5.71764759,3.636467975
6,3.918277683,62,9.293566198,5.375288515,45,6.745330305,2.827052622,3.285714286,62.42857143,7,-70,6.760000229,60,8.99377374,5.075496057,2.841722546
6,4.991552865,65,9.743254885,4.75170202,47,7.045122763,2.053569898,1.125,65.625,8,-73,7.150000095,60,8.99377374,4.002220875,2.15844723
6,3.918277683,62,9.293566198,5.375288515,45,6.745330305,2.827052622,1.125,62.625,8,-70,6.760000229,60,8.99377374,5.075496057,2.841722546
6,3.922257003,59,8.843877511,4.921620508,42,6.295641618,2.373384615,5.904761905,59.71428571,7,-77.71428571,6.369999886,59,8.843877511,4.921620508,2.447742883
6,7.023531875,95,14.24014176,7.21660988,73,10.94242472,3.918892842,1.714285714,95,8,-77.875,11.05000019,85,12.74117947,5.71764759,4.026468315
6,4.991552865,61,9.143669969,4.152117104,44,6.595434076,1.603881211,14.83928571,61.625,8,-73,6.630000114,60,8.99377374,4.002220875,1.638447249
6,3.918277683,63,9.443462427,5.525184744,45,6.745330305,2.827052622,1.071428571,63.75,8,-69.875,6.889999866,60,8.99377374,5.075496057,2.971722183
6,3.922257003,61,9.143669969,5.221412966,44,6.595434076,2.673177073,3.952380952,61.42857143,7,-76.14285714,6.630000114,59,8.843877511,4.921620508,2.707743111
6,7.023531875,91,13.64055684,6.617024964,70,10.49273603,3.469204155,7.125,91.375,8,-77.625,10.52999973,85,12.74117947,5.71764759,3.506467855
6,4.991552865,62,9.293566198,4.302013333,45,6.745330305,1.75377744,2.904761905,62.28571429,7,-73,6.760000229,60,8.99377374,4.002220875,1.768447364
6,3.918277683,66,9.893151114,5.974873431,48,7.195018992,3.276741309,0.982142857,66.125,8,-70,7.28000021,60,8.99377374,5.075496057,3.361722527
6,3.922257003,63,9.443462427,5.521205424,45,6.745330305,2.823073302,10.61904762,63.42857143,7,-76.71428571,6.889999866,59,8.843877511,4.921620508,2.967742863
6,7.023531875,91,13.64055684,6.617024964,70,10.49273603,3.469204155,8.785714286,91.25,8,-77.625,10.52999973,85,12.74117947,5.71764759,3.506467855
6,4.991552865,62,9.293566198,4.302013333,45,6.745330305,1.75377744,6.267857143,62.375,8,-73,6.760000229,60,8.99377374,4.002220875,1.768447364
6,3.918277683,65,9.743254885,5.824977202,47,7.045122763,3.12684508,1.125,65.625,8,-69.875,7.150000095,60,8.99377374,5.075496057,3.231722412
6,3.922257003,64,9.593358656,5.671101653,46,6.895226534,2.972969531,9.9,64.5,6,-76.33333333,7.019999981,59,8.843877511,4.921620508,3.097742978
6,7.023531875,87,13.04097192,6.017440048,66,9.893151114,2.869619239,11.71428571,87.5,8,-77.875,10.01000023,85,12.74117947,5.71764759,2.986468355
6,4.991552865,60,8.99377374,4.002220875,43,6.445537847,1.453984982,7.071428571,60.75,8,-73,6.5,60,8.99377374,4.002220875,1.508447135
6,3.918277683,65,9.743254885,5.824977202,47,7.045122763,3.12684508,2.785714286,65.25,8,-69.75,7.150000095,60,8.99377374,5.075496057,3.231722412
6,3.922257003,61,9.143669969,5.221412966,44,6.595434076,2.673177073,27.46666667,61.33333333,6,-76.66666667,6.630000114,59,8.843877511,4.921620508,2.707743111
6,7.023531875,88,13.19086815,6.167336277,67,10.04304734,3.019515468,7.428571429,88.5,8,-77.25,10.14000034,85,12.74117947,5.71764759,3.116468465
6,4.991552865,62,9.293566198,4.302013333,45,6.745330305,1.75377744,6.125,62.875,8,-73,6.760000229,60,8.99377374,4.002220875,1.768447364
6,3.918277683,64,9.593358656,5.675080973,46,6.895226534,2.976948851,2,65,8,-69.75,7.019999981,60,8.99377374,5.075496057,3.101722298
6,3.922257003,68,10.19294357,6.270686569,50,7.49481145,3.572554447,7.80952381,68.85714286,7,-77.28571429,7.539999962,59,8.843877511,4.921620508,3.617742959
6,7.023531875,90,13.49066061,6.467128735,69,10.3428398,3.319307926,4.5,90.25,8,-78,10.39999962,85,12.74117947,5.71764759,3.376467745
6,4.991552865,62,9.293566198,4.302013333,45,6.745330305,1.75377744,4.952380952,62.42857143,7,-73,6.760000229,60,8.99377374,4.002220875,1.768447364
6,3.918277683,64,9.593358656,5.675080973,46,6.895226534,2.976948851,1.071428571,64.75,8,-69.25,7.019999981,60,8.99377374,5.075496057,3.101722298
6,3.922257003,66,9.893151114,5.970894111,48,7.195018992,3.272761989,12.3,66.5,6,-76.83333333,7.28000021,59,8.843877511,4.921620508,3.357743207
6,7.023531875,88,13.19086815,6.167336277,67,10.04304734,3.019515468,10.57142857,89,8,-78,10.14000034,85,12.74117947,5.71764759,3.116468465
6,4.991552865,61,9.143669969,4.152117104,44,6.595434076,1.603881211,7.428571429,62,8,-72.75,6.630000114,60,8.99377374,4.002220875,1.638447249
6,3.918277683,65,9.743254885,5.824977202,47,7.045122763,3.12684508,1.553571429,65.125,8,-69.375,7.150000095,60,8.99377374,5.075496057,3.231722412
6,3.922257003,66,9.893151114,5.970894111,48,7.195018992,3.272761989,7,67,7,-77.14285714,7.28000021,59,8.843877511,4.921620508,3.357743207
6,7.023531875,90,13.49066061,6.467128735,69,10.3428398,3.319307926,7.125,90.625,8,-78.25,10.39999962,85,12.74117947,5.71764759,3.376467745
6,4.991552865,63,9.443462427,4.451909562,45,6.745330305,1.75377744,2.571428571,64,8,-72.875,6.889999866,60,8.99377374,4.002220875,1.898447001
6,3.922257003,67,10.04304734,6.12079034,49,7.344915221,3.422658218,4.571428571,67.71428571,7,-77,7.409999847,59,8.843877511,4.921620508,3.487742844
6,7.023531875,93,13.9403493,6.916817422,71,10.64263226,3.619100384,6.267857143,93.625,8,-78.125,10.78999996,85,12.74117947,5.71764759,3.766468085
6,3.918277683,63,9.443462427,5.525184744,45,6.745330305,2.827052622,3.642857143,63.75,8,-69,6.889999866,60,8.99377374,5.075496057,2.971722183
6,4.991552865,63,9.443462427,4.451909562,45,6.745330305,1.75377744,3,64,7,-73,6.889999866,60,8.99377374,4.002220875,1.898447001
6,3.922257003,65,9.743254885,5.820997882,47,7.045122763,3.12286576,3.071428571,65.75,8,-78,7.150000095,59,8.843877511,4.921620508,3.227743092
6,7.023531875,91,13.64055684,6.617024964,70,10.49273603,3.469204155,2.285714286,91.42857143,7,-77,10.52999973,85,12.74117947,5.71764759,3.506467855
6,3.918277683,60,8.99377374,5.075496057,43,6.445537847,2.527260164,14.21428571,60.75,8,-69.625,6.5,60,8.99377374,5.075496057,2.581722317
6,4.991552865,63,9.443462427,4.451909562,45,6.745330305,1.75377744,4.5,63.75,8,-72.875,6.889999866,60,8.99377374,4.002220875,1.898447001
6,3.922257003,69,10.3428398,6.420582798,51,7.644707679,3.722450676,16.41071429,69.875,8,-76,7.670000076,59,8.843877511,4.921620508,3.747743073
6,7.023531875,92,13.79045307,6.766921193,71,10.64263226,3.619100384,9.267857143,92.875,8,-77.875,10.65999985,85,12.74117947,5.71764759,3.636467975
6,3.918277683,67,10.04304734,6.12476966,49,7.344915221,3.426637538,1.714285714,67.5,8,-69.25,7.409999847,60,8.99377374,5.075496057,3.491722164
6,4.991552865,63,9.443462427,4.451909562,45,6.745330305,1.75377744,3.982142857,63.375,8,-73,6.889999866,60,8.99377374,4.002220875,1.898447001
6,3.922257003,72,10.79252849,6.870271485,53,7.944500137,4.022243134,11.26785714,72.125,8,-77,8.06000042,59,8.843877511,4.921620508,4.137743417
6,7.023531875,92,13.79045307,6.766921193,71,10.64263226,3.619100384,2.571428571,92.71428571,7,-78,10.65999985,85,12.74117947,5.71764759,3.636467975
6,3.918277683,66,9.893151114,5.974873431,48,7.195018992,3.276741309,1,67,7,-69,7.28000021,60,8.99377374,5.075496057,3.361722527
6,4.991552865,71,10.64263226,5.651079394,52,7.794603908,2.803051043,148.2857143,71.42857143,7,-73,7.929999828,60,8.99377374,4.002220875,2.938446963
6,3.922257003,74,11.09232095,7.170063943,55,8.244292595,4.322035592,8.267857143,74.625,8,-77,8.319999695,59,8.843877511,4.921620508,4.397742692
6,7.023531875,91,13.64055684,6.617024964,70,10.49273603,3.469204155,5.238095238,91.71428571,7,-78,10.52999973,85,12.74117947,5.71764759,3.506467855
6,3.918277683,66,9.893151114,5.974873431,48,7.195018992,3.276741309,2.839285714,66.625,8,-69.5,7.28000021,60,8.99377374,5.075496057,3.361722527
6,4.991552865,62,9.293566198,4.302013333,45,6.745330305,1.75377744,10.78571429,62.25,8,-73,6.760000229,60,8.99377374,4.002220875,1.768447364
6,3.922257003,75,11.24221718,7.319960172,56,8.394188824,4.471931821,7.839285714,75.125,8,-77,8.449999809,59,8.843877511,4.921620508,4.527742806
6,7.023531875,89,13.34076438,6.317232506,68,10.19294357,3.169411697,15.92857143,89.75,8,-78,10.27000046,85,12.74117947,5.71764759,3.246468585
6,3.918277683,66,9.893151114,5.974873431,48,7.195018992,3.276741309,1.839285714,66.875,8,-70,7.28000021,60,8.99377374,5.075496057,3.361722527
6,4.991552865,61,9.143669969,4.152117104,44,6.595434076,1.603881211,2.8,61.4,5,-73,6.630000114,60,8.99377374,4.002220875,1.638447249
6,3.922257003,77,11.54200963,7.61975263,58,8.693981282,4.771724279,5.410714286,77.375,8,-77,8.710000038,59,8.843877511,4.921620508,4.787743035
6,7.023531875,89,13.34076438,6.317232506,68,10.19294357,3.169411697,7.410714286,89.625,8,-78.125,10.27000046,85,12.74117947,5.71764759,3.246468585
6,3.918277683,68,10.19294357,6.274665889,50,7.49481145,3.576533767,2.571428571,69,8,-69.125,7.539999962,60,8.99377374,5.075496057,3.621722279
6,4.991552865,64,9.593358656,4.601805791,46,6.895226534,1.903673669,3.466666667,64.66666667,6,-73,7.019999981,60,8.99377374,4.002220875,2.028447116
6,3.922257003,74,11.09232095,7.170063943,55,8.244292595,4.322035592,12.5,74.25,8,-76.75,8.319999695,59,8.843877511,4.921620508,4.397742692
6,7.023531875,89,13.34076438,6.317232506,68,10.19294357,3.169411697,4.125,89.125,8,-78,10.27000046,85,12.74117947,5.71764759,3.246468585
6,3.918277683,67,10.04304734,6.12476966,49,7.344915221,3.426637538,1.071428571,67.75,8,-69.5,7.409999847,60,8.99377374,5.075496057,3.491722164
6,4.991552865,65,9.743254885,4.75170202,47,7.045122763,2.053569898,39.42857143,66,8,-73,7.150000095,60,8.99377374,4.002220875,2.15844723
6,3.922257003,71,10.64263226,6.720375256,52,7.794603908,3.872346905,10.125,71.125,8,-77,7.929999828,59,8.843877511,4.921620508,4.007742825
6,7.023531875,88,13.19086815,6.167336277,67,10.04304734,3.019515468,6.571428571,88.5,8,-78,10.14000034,85,12.74117947,5.71764759,3.116468465
6,3.918277683,62,9.293566198,5.375288515,45,6.745330305,2.827052622,2.571428571,63,8,-70,6.760000229,60,8.99377374,5.075496057,2.841722546
6,4.991552865,61,9.143669969,4.152117104,44,6.595434076,1.603881211,4,61.5,8,-73,6.630000114,60,8.99377374,4.002220875,1.638447249
6,3.922257003,67,10.04304734,6.12079034,49,7.344915221,3.422658218,2,68,8,-76.625,7.409999847,59,8.843877511,4.921620508,3.487742844
6,7.023531875,90,13.49066061,6.467128735,69,10.3428398,3.319307926,7.571428571,90.28571429,7,-78,10.39999962,85,12.74117947,5.71764759,3.376467745
6,3.918277683,65,9.743254885,5.824977202,47,7.045122763,3.12684508,0.952380952,65.42857143,7,-69.14285714,7.150000095,60,8.99377374,5.075496057,3.231722412
6,4.991552865,63,9.443462427,4.451909562,45,6.745330305,1.75377744,2.839285714,63.375,8,-73,6.889999866,60,8.99377374,4.002220875,1.898447001
6,3.922257003,64,9.593358656,5.671101653,46,6.895226534,2.972969531,13.55357143,64.875,8,-75.625,7.019999981,59,8.843877511,4.921620508,3.097742978
6,7.023531875,88,13.19086815,6.167336277,67,10.04304734,3.019515468,11.86666667,88.33333333,6,-77.83333333,10.14000034,85,12.74117947,5.71764759,3.116468465
6,3.918277683,63,9.443462427,5.525184744,45,6.745330305,2.827052622,0.982142857,63.875,8,-70,6.889999866,60,8.99377374,5.075496057,2.971722183
6,4.991552865,64,9.593358656,4.601805791,46,6.895226534,1.903673669,2.839285714,64.375,8,-73,7.019999981,60,8.99377374,4.002220875,2.028447116
6,3.922257003,65,9.743254885,5.820997882,47,7.045122763,3.12286576,3.071428571,65.75,8,-75.875,7.150000095,59,8.843877511,4.921620508,3.227743092
6,7.023531875,90,13.49066061,6.467128735,69,10.3428398,3.319307926,10.41071429,90.125,8,-78.125,10.39999962,85,12.74117947,5.71764759,3.376467745
6,3.918277683,65,9.743254885,5.824977202,47,7.045122763,3.12684508,1.553571429,65.125,8,-69.375,7.150000095,60,8.99377374,5.075496057,3.231722412
6,4.991552865,65,9.743254885,4.75170202,47,7.045122763,2.053569898,2.785714286,65.25,8,-73,7.150000095,60,8.99377374,4.002220875,2.15844723
6,3.922257003,73,10.94242472,7.020167714,54,8.094396366,4.172139363,6.80952381,73.14285714,7,-76.14285714,8.18999958,59,8.843877511,4.921620508,4.267742577
6,7.023531875,92,13.79045307,6.766921193,71,10.64263226,3.619100384,6,92.5,8,-78.125,10.65999985,85,12.74117947,5.71764759,3.636467975
6,3.918277683,64,9.593358656,5.675080973,46,6.895226534,2.976948851,1.928571429,64.75,8,-70,7.019999981,60,8.99377374,5.075496057,3.101722298
6,4.991552865,65,9.743254885,4.75170202,47,7.045122763,2.053569898,4.125,65.125,8,-73,7.150000095,60,8.99377374,4.002220875,2.15844723
6,3.922257003,78,11.69190586,7.769648859,58,8.693981282,4.771724279,15.07142857,78.25,8,-76.75,8.840000153,59,8.843877511,4.921620508,4.91774315
6,7.023531875,85,12.74117947,5.71764759,65,9.743254885,2.71972301,9,86,7,-78,9.75,85,12.74117947,5.71764759,2.726468125
6,3.918277683,66,9.893151114,5.974873431,48,7.195018992,3.276741309,2.696428571,66.125,8,-69,7.28000021,60,8.99377374,5.075496057,3.361722527
6,4.991552865,64,9.593358656,4.601805791,46,6.895226534,1.903673669,1.410714286,64.625,8,-73,7.019999981,60,8.99377374,4.002220875,2.028447116
6,3.922257003,78,11.69190586,7.769648859,58,8.693981282,4.771724279,6.566666667,79.16666667,6,-77.5,8.840000153,59,8.843877511,4.921620508,4.91774315
6,7.023531875,90,13.49066061,6.467128735,69,10.3428398,3.319307926,3.267857143,90.875,8,-77.625,10.39999962,85,12.74117947,5.71764759,3.376467745
6,3.918277683,65,9.743254885,5.824977202,47,7.045122763,3.12684508,0.966666667,65.83333333,6,-69,7.150000095,60,8.99377374,5.075496057,3.231722412
6,4.991552865,64,9.593358656,4.601805791,46,6.895226534,1.903673669,3.267857143,64.125,8,-73,7.019999981,60,8.99377374,4.002220875,2.028447116
6,3.922257003,80,11.99169832,8.069441317,60,8.99377374,5.071516737,10.8,81,6,-77.5,9.100000381,59,8.843877511,4.921620508,5.177743378
6,7.023531875,91,13.64055684,6.617024964,70,10.49273603,3.469204155,5.357142857,91.25,8,-77.875,10.52999973,85,12.74117947,5.71764759,3.506467855
6,3.918277683,66,9.893151114,5.974873431,48,7.195018992,3.276741309,1.071428571,66.25,8,-69.875,7.28000021,60,8.99377374,5.075496057,3.361722527
6,4.991552865,65,9.743254885,4.75170202,47,7.045122763,2.053569898,2.857142857,65,8,-72.75,7.150000095,60,8.99377374,4.002220875,2.15844723
6,3.922257003,65,9.743254885,5.820997882,47,7.045122763,3.12286576,11.69642857,65.625,8,-76.125,7.150000095,59,8.843877511,4.921620508,3.227743092
6,7.023531875,89,13.34076438,6.317232506,68,10.19294357,3.169411697,5.642857143,89.25,8,-77,10.27000046,85,12.74117947,5.71764759,3.246468585
6,3.918277683,67,10.04304734,6.12476966,49,7.344915221,3.426637538,1.410714286,67.625,8,-69,7.409999847,60,8.99377374,5.075496057,3.491722164
6,4.991552865,66,9.893151114,4.901598249,48,7.195018992,2.203466127,24.21428571,66.25,8,-73,7.28000021,60,8.99377374,4.002220875,2.288447345
6,3.922257003,68,10.19294357,6.270686569,50,7.49481145,3.572554447,9.125,68.375,8,-75.625,7.539999962,59,8.843877511,4.921620508,3.617742959
6,7.023531875,93,13.9403493,6.916817422,71,10.64263226,3.619100384,27.64285714,93.25,8,-78.125,10.78999996,85,12.74117947,5.71764759,3.766468085
6,3.918277683,66,9.893151114,5.974873431,48,7.195018992,3.276741309,1.553571429,67.125,8,-69.125,7.28000021,60,8.99377374,5.075496057,3.361722527
6,4.991552865,63,9.443462427,4.451909562,45,6.745330305,1.75377744,5.642857143,63.25,8,-72.5,6.889999866,60,8.99377374,4.002220875,1.898447001
6,3.922257003,71,10.64263226,6.720375256,52,7.794603908,3.872346905,24.69642857,71.875,8,-78.125,7.929999828,59,8.843877511,4.921620508,4.007742825
6,7.023531875,91,13.64055684,6.617024964,70,10.49273603,3.469204155,5.357142857,91.25,8,-77.75,10.52999973,85,12.74117947,5.71764759,3.506467855
6,3.918277683,62,9.293566198,5.375288515,45,6.745330305,2.827052622,1.80952381,62.85714286,7,-69.28571429,6.760000229,60,8.99377374,5.075496057,2.841722546
6,4.991552865,64,9.593358656,4.601805791,46,6.895226534,1.903673669,3.80952381,64.14285714,7,-72.14285714,7.019999981,60,8.99377374,4.002220875,2.028447116
6,3.922257003,68,10.19294357,6.270686569,50,7.49481145,3.572554447,3.696428571,68.625,8,-76.875,7.539999962,59,8.843877511,4.921620508,3.617742959
6,7.023531875,91,13.64055684,6.617024964,70,10.49273603,3.469204155,24.5,91.75,8,-78.5,10.52999973,85,12.74117947,5.71764759,3.506467855
6,3.918277683,65,9.743254885,5.824977202,47,7.045122763,3.12684508,3.642857143,65.25,8,-70,7.150000095,60,8.99377374,5.075496057,3.231722412
6,4.991552865,65,9.743254885,4.75170202,47,7.045122763,2.053569898,2.266666667,65.33333333,6,-72.83333333,7.150000095,60,8.99377374,4.002220875,2.15844723
6,3.922257003,85,12.74117947,8.818922462,65,9.743254885,5.820997882,22.47619048,85.14285714,7,-77.85714286,9.75,59,8.843877511,4.921620508,5.827742997
6,7.023531875,92,13.79045307,6.766921193,71,10.64263226,3.619100384,15.26785714,92.875,8,-78,10.65999985,85,12.74117947,5.71764759,3.636467975
6,3.918277683,60,8.99377374,5.075496057,43,6.445537847,2.527260164,0.857142857,60.5,8,-69.375,6.5,60,8.99377374,5.075496057,2.581722317
6,4.991552865,66,9.893151114,4.901598249,48,7.195018992,2.203466127,3.642857143,66.25,8,-72.375,7.28000021,60,8.99377374,4.002220875,2.288447345
6,3.922257003,69,10.3428398,6.420582798,51,7.644707679,3.722450676,8.857142857,69.5,8,-76.625,7.670000076,59,8.843877511,4.921620508,3.747743073
6,7.023531875,96,14.39003798,7.366506109,74,11.09232095,4.068789071,9.928571429,96.75,8,-78.25,11.18000031,85,12.74117947,5.71764759,4.156468435
6,3.918277683,61,9.143669969,5.225392286,44,6.595434076,2.677156393,3.142857143,62,8,-70,6.630000114,60,8.99377374,5.075496057,2.711722431
6,4.991552865,65,9.743254885,4.75170202,47,7.045122763,2.053569898,6.696428571,65.875,8,-72.875,7.150000095,60,8.99377374,4.002220875,2.15844723
6,3.922257003,66,9.893151114,5.970894111,48,7.195018992,3.272761989,9.238095238,66.71428571,7,-76.14285714,7.28000021,59,8.843877511,4.921620508,3.357743207
6,7.023531875,100,14.9896229,7.966091025,78,11.69190586,4.668373987,5.666666667,100,7,-79.28571429,11.69999981,85,12.74117947,5.71764759,4.676467935
6,3.918277683,63,9.443462427,5.525184744,45,6.745330305,2.827052622,1.839285714,63.875,8,-69.125,6.889999866,60,8.99377374,5.075496057,2.971722183
6,4.991552865,64,9.593358656,4.601805791,46,6.895226534,1.903673669,2.267857143,64.625,8,-72,7.019999981,60,8.99377374,4.002220875,2.028447116
6,3.922257003,69,10.3428398,6.420582798,51,7.644707679,3.722450676,7.928571429,69.25,8,-76.875,7.670000076,59,8.843877511,4.921620508,3.747743073
6,7.023531875,94,14.09024553,7.066713651,72,10.79252849,3.768996613,11.35714286,94.75,8,-78.375,10.92000008,85,12.74117947,5.71764759,3.896468205
6,3.918277683,64,9.593358656,5.675080973,46,6.895226534,2.976948851,2.571428571,64.5,8,-69.75,7.019999981,60,8.99377374,5.075496057,3.101722298
6,4.991552865,65,9.743254885,4.75170202,47,7.045122763,2.053569898,26.95238095,65.42857143,7,-72.85714286,7.150000095,60,8.99377374,4.002220875,2.15844723
6,3.918277683,61,9.143669969,5.225392286,44,6.595434076,2.677156393,1.142857143,61.85714286,7,-69.14285714,6.630000114,60,8.99377374,5.075496057,2.711722431
6,3.922257003,85,12.74117947,8.818922462,65,9.743254885,5.820997882,20.41071429,85.875,8,-78.75,9.75,59,8.843877511,4.921620508,5.827742997
6,7.023531875,93,13.9403493,6.916817422,71,10.64263226,3.619100384,1.553571429,93.875,8,-78,10.78999996,85,12.74117947,5.71764759,3.766468085
6,4.991552865,62,9.293566198,4.302013333,45,6.745330305,1.75377744,1.928571429,63.25,8,-73,6.760000229,60,8.99377374,4.002220875,1.768447364
6,3.918277683,62,9.293566198,5.375288515,45,6.745330305,2.827052622,1.982142857,62.625,8,-69,6.760000229,60,8.99377374,5.075496057,2.841722546
6,3.922257003,78,11.69190586,7.769648859,58,8.693981282,4.771724279,3.982142857,78.625,8,-77.375,8.840000153,59,8.843877511,4.921620508,4.91774315
