timestamp,anchorId,rtt_est,rtt_raw,dist_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623263600057687816,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,0,-83,126562,5857300040625,5830375260937,5830479628125,5857404534375
1623263600057687816,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,1,-84,131250,5889475040625,5862550365625,5862654628125,5889579434375
1623263600057687816,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,2,-84,134374,5921670040625,5894745464062,5894849628125,5921774339062
1623263600057687816,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,3,-84,129687,5957432040625,5930507568750,5930611628125,5957536229687
1623263600057687816,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,4,-85,139062,5989612040625,5962687670312,5962791628125,5989716137500
1623263600057687816,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,5,-85,137499,6021799040625,5994874770312,5994978628125,6021903035937
1623263600057687816,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,6,-85,131249,6057632040625,6030707876562,6030811628125,6057735923437
1623263600057687816,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,7,-83,128124,6089821040625,6062896967187,6063000628125,6089924829687
1623263600754112938,7c:df:a1:0e:db:f1,116,133,17.5,8,0,-84,135937,6557275040625,6530352392187,6530456628125,6557379412500
1623263600754112938,7c:df:a1:0e:db:f1,116,133,17.5,8,1,-83,142187,6589460040625,6562537490625,6562641628125,6589564320312
1623263600754112938,7c:df:a1:0e:db:f1,116,133,17.5,8,2,-85,137500,6621628040625,6594705587500,6594809628125,6621732218750
1623263600754112938,7c:df:a1:0e:db:f1,116,133,17.5,8,3,-84,126562,6657506040625,6630583689062,6630687628125,6657610106250
1623263600754112938,7c:df:a1:0e:db:f1,116,133,17.5,8,4,-84,132812,6689709040625,6662786789062,6662890628125,6689813012500
1623263600754112938,7c:df:a1:0e:db:f1,116,133,17.5,8,5,-84,131249,10998640625,6694962882812,6695066628125,11102517187
1623263600754112938,7c:df:a1:0e:db:f1,116,133,17.5,8,6,-83,132812,46789640625,19867600000,19971228125,46893401562
1623263600754112938,7c:df:a1:0e:db:f1,116,133,17.5,8,7,-83,129687,78980640625,52058693750,52162228125,79084304687
1623263601452123285,7c:df:a1:0e:db:f1,117,134,17.600000381469727,8,0,-84,132812,546352640625,519432109375,519536228125,546456892187
1623263601452123285,7c:df:a1:0e:db:f1,117,134,17.600000381469727,8,1,-84,137500,578546640625,551626212500,551730228125,578650793750
1623263601452123285,7c:df:a1:0e:db:f1,117,134,17.600000381469727,8,2,-84,134375,610757640625,583837312500,583941228125,610861690625
1623263601452123285,7c:df:a1:0e:db:f1,117,134,17.600000381469727,8,3,-84,132812,646622640625,619702420312,619806228125,646726581250
1623263601452123285,7c:df:a1:0e:db:f1,117,134,17.600000381469727,8,4,-84,128124,679826640625,652906517187,653010228125,679930479687
1623263601452123285,7c:df:a1:0e:db:f1,117,134,17.600000381469727,8,5,-84,137499,711013640625,684093610937,684197228125,711117395312
1623263601452123285,7c:df:a1:0e:db:f1,117,134,17.600000381469727,8,6,-84,140625,746733640625,719813731250,719917228125,746837278125
1623263601452123285,7c:df:a1:0e:db:f1,117,134,17.600000381469727,8,7,-83,134374,778899640625,751979820312,752084228125,779004182812
1623263602158960844,7c:df:a1:0e:db:f1,118,136,17.799999237060547,8,0,-84,140625,1247226640625,1220308243750,1220412228125,1247330765625
1623263602158960844,7c:df:a1:0e:db:f1,118,136,17.799999237060547,8,1,-84,125000,1279395640625,1252477337500,1252581228125,1279499656250
1623263602158960844,7c:df:a1:0e:db:f1,118,136,17.799999237060547,8,2,-84,132812,1311617640625,1284699432812,1284803228125,1311721568750
1623263602158960844,7c:df:a1:0e:db:f1,118,136,17.799999237060547,8,3,-85,135937,1347366640625,1320448543750,1320552228125,1347470460937
1623263602158960844,7c:df:a1:0e:db:f1,118,136,17.799999237060547,8,4,-84,126562,1379509640625,1352591634375,1352695228125,1379613360937
1623263602158960844,7c:df:a1:0e:db:f1,118,136,17.799999237060547,8,5,-84,142187,1411749640625,1384831743750,1384935228125,1411853267187
1623263602158960844,7c:df:a1:0e:db:f1,118,136,17.799999237060547,8,6,-84,145312,1447610640625,1420692848437,1420797228125,1447715165625
1623263602158960844,7c:df:a1:0e:db:f1,118,136,17.799999237060547,8,7,-85,145312,1479790640625,1452872945312,1452977228125,1479895068750
1623263602856398671,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,0,-84,124999,1947834640625,1920918357812,1921022228125,1947938635937
1623263602856398671,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,1,-84,134374,1979994640625,1953078460937,1953182228125,1980098542187
1623263602856398671,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,2,-84,135937,2012171640625,1985255562500,1985359228125,2012275442187
1623263602856398671,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,3,-83,129687,2046515640625,2019599662500,2019703228125,2046619335937
1623263602856398671,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,4,-85,124999,2078709640625,2051793760937,2051898228125,2078814232812
1623263602856398671,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,5,-83,135937,2111497640625,2084581857812,2084686228125,2111602146875
1623263602856398671,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,6,-84,140625,2146826640625,2119910971875,2120015228125,2146931037500
1623263602856398671,7c:df:a1:0e:db:f1,116,132,17.399999618530273,8,7,-84,134374,2178978640625,2152063064062,2152167228125,2179082939062
1623263603558681712,7c:df:a1:0e:db:f1,116,133,17.5,8,0,-84,135937,2646419640625,2619505482812,2619609228125,2646523521875
1623263603558681712,7c:df:a1:0e:db:f1,116,133,17.5,8,1,-84,135937,2678554640625,2651640584375,2651744228125,2678658420312
1623263603558681712,7c:df:a1:0e:db:f1,116,133,17.5,8,2,-85,126562,2710724640625,2683810665625,2683914228125,2710828329687
1623263603558681712,7c:df:a1:0e:db:f1,116,133,17.5,8,3,-84,131250,2746513640625,2719599784375,2719704228125,2746618215625
1623263603558681712,7c:df:a1:0e:db:f1,116,133,17.5,8,4,-84,132812,2778712640625,2751798879687,2751903228125,2778817121875
1623263603558681712,7c:df:a1:0e:db:f1,116,133,17.5,8,5,-84,137500,2810908640625,2783994978125,2784099228125,2811013028125
1623263603558681712,7c:df:a1:0e:db:f1,116,133,17.5,8,6,-84,131249,2846721640625,2819808089062,2819912228125,2846825910937
1623263603558681712,7c:df:a1:0e:db:f1,116,133,17.5,8,7,-84,139062,2878907640625,2851994189062,2852098228125,2879011818750
1623263604252640981,7c:df:a1:0e:db:f1,114,129,17.100000381469727,7,0,-85,129687,3346289640625,3319377600000,3319481228125,3346393398437
