timestamp,anchorId,rtt_est,rtt_raw,dist_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623259976270694601,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,0,-69,12500,3646274434375,622633681250,622737240625,3646378006250
1623259976270694601,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,1,-69,10937,3678477434375,654836689062,654940240625,3678580996875
1623259976270694601,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,2,-68,10937,3710643434375,687002698437,687106240625,3710746987500
1623259976270694601,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,3,-68,10937,3746650434375,723009709375,723113240625,3746753976562
1623259976270694601,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,4,-69,12500,3778655434375,755014718750,755118240625,3778758968750
1623259976270694601,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,5,-69,10937,3810938434375,787297728125,787401240625,3811041957812
1623259976270694601,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,6,-68,9375,3847512434375,823871737500,823975240625,3847615946875
1623259976270694601,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,7,-68,12499,3878906434375,855265748437,855370240625,3879010939062
1623259976972927157,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,0,-68,10937,4345190434375,1321549881250,1321654240625,4345294804687
1623259976972927157,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,1,-68,10937,4377362434375,1353721889062,1353826240625,4377466796875
1623259976972927157,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,2,-69,10937,4409573434375,1385932898437,1386037240625,4409677787500
1623259976972927157,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,3,-68,10937,4445380434375,1421739907812,1421844240625,4445484778125
1623259976972927157,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,4,-69,9374,4479385434375,1455744917187,1455849240625,4479489767187
1623259976972927157,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,5,-68,14062,4509834434375,1486193926562,1486298240625,4509938762500
1623259976972927157,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,6,-68,10937,4545582434375,1521941937500,1522046240625,4545686748437
1623259976972927157,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,7,-68,10937,4577743434375,1554102945312,1554207240625,4577847740625
1623259977673035876,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,0,-68,12500,5046263434375,2022623078125,2022727240625,5046367609375
1623259977673035876,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,1,-68,10937,5078533434375,2054893085937,2054997240625,5078637600000
1623259977673035876,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,2,-68,10937,5110745434375,2087105095312,2087209240625,5110849590625
1623259977673035876,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,3,-68,10937,5146415434375,2122775104687,2122879240625,5146519581250
1623259977673035876,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,4,-68,10937,5178585434375,2154945114062,2155049240625,5178689571875
1623259977673035876,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,5,-69,9375,5217497434375,2193857125000,2193961240625,5217601559375
1623259977673035876,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,6,-69,10937,5246658434375,2223018132812,2223122240625,5246762553125
1623259977673035876,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,7,-69,12499,5278769434375,2255129142187,2255233240625,5278873545312
1623259978371839575,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,0,-69,10937,5745847434375,2722207270312,2722311240625,5745951415625
1623259978371839575,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,1,-68,9375,5778111434375,2754471278125,2754575240625,5778215406250
1623259978371839575,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,2,-68,14062,5810295434375,2786655289062,2786759240625,5810399400000
1623259978371839575,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,3,-69,10937,5844765434375,2821125296875,2821229240625,5844869389062
1623259978371839575,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,4,-68,12500,5876957434375,2853317306250,2853421240625,5877061381250
1623259978371839575,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,5,-68,12500,5911913434375,2888273315625,2888377240625,5912017371875
1623259978371839575,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,6,-69,12500,5945633434375,2921993325000,2922097240625,5945737362500
1623259978371839575,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,7,-68,10937,5977208434375,2953568332812,2953672240625,5977312353125
1623259979070633047,7c:df:a1:0e:db:f1,0,10,0.0,8,0,-69,9374,6444510434375,3420870457812,3420974240625,6444614226562
1623259979070633047,7c:df:a1:0e:db:f1,0,10,0.0,8,1,-68,10937,6476703434375,3453063465625,3453167240625,6476807220312
1623259979070633047,7c:df:a1:0e:db:f1,0,10,0.0,8,2,-68,10937,6511705434375,3488065475000,3488169240625,6511809210937
1623259979070633047,7c:df:a1:0e:db:f1,0,10,0.0,8,3,-68,12500,6544785434375,3521145484375,3521249240625,6544889203125
1623259979070633047,7c:df:a1:0e:db:f1,0,10,0.0,8,4,-68,9375,6580852434375,3557212493750,3557316240625,6580956190625
1623259979070633047,7c:df:a1:0e:db:f1,0,10,0.0,8,5,-68,12500,6610130434375,3586490503125,3586594240625,6610234184375
1623259979070633047,7c:df:a1:0e:db:f1,0,10,0.0,8,6,-69,10937,6644934434375,3621294510937,3621398240625,6645038175000
1623259979070633047,7c:df:a1:0e:db:f1,0,10,0.0,8,7,-68,9375,6677135434375,3653495518750,3653599240625,6677239165625
1623259979768603455,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,0,-68,10937,433785034375,4121031642187,4121135240625,433888643750
1623259979768603455,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,1,-68,12500,465961034375,4153207650000,4153311240625,466064637500
1623259979768603455,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,2,-68,12499,498132034375,4185378657812,4185482240625,498235629687
1623259979768603455,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,3,-68,12499,533826034375,4221072667187,4221176240625,533929620312
1623259979768603455,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,4,-68,10937,569239034375,4256485676562,4256589240625,569342609375
1623259979768603455,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,5,-68,10937,598211034375,4285457682812,4285561240625,598314603125
1623259979768603455,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,6,-68,10937,635122034375,4322368692187,4322472240625,635225593750
1623259979768603455,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,8,7,-68,10937,666280034375,4353526701562,4353630240625,666383584375
1623259980464083501,7c:df:a1:0e:db:f1,0,11,0.12999999523162842,7,0,-68,12499,1133728034375,4820974820312,4821079240625,1133832467187
