timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623776253339590539,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,2.0,3,0,-75,40625,5728431242187,2502347698437,2502451635937,5728535220312
1623776253339590539,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,2.0,3,1,-75,39063,5761192242187,2535108750000,2535212635937,5761296167187
1623776253339590539,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,2.0,3,2,-75,39063,5792504242187,2566420798437,2566524635937,5792608118750
1623776253854394835,7c:df:a1:05:87:c7,41,58,6.239999771118164,7.5,3,0,-79,62500,273472375000,3016780023437,3016883635937,273576050000
1623776253854394835,7c:df:a1:05:87:c7,41,58,6.239999771118164,7.5,3,1,-79,56250,305669362500,3048977032812,3049080635937,305773021875
1623776253854394835,7c:df:a1:05:87:c7,41,58,6.239999771118164,7.5,3,2,-78,56250,338871362500,3082179059375,3082282635937,338974995312
1623776254371311722,7c:df:a1:0e:db:f1,93,118,14.039999961853027,12.5,3,0,-83,120313,1541287364062,3531562226562,3531666635937,1541391893750
1623776254371311722,7c:df:a1:0e:db:f1,93,118,14.039999961853027,12.5,3,1,-83,125000,1573503376562,3563778239062,3563882635937,1573607898437
1623776254371311722,7c:df:a1:0e:db:f1,93,118,14.039999961853027,12.5,3,2,-84,110938,1605708364062,3595983229687,3596087635937,1605812881250
1623776254885342707,7c:df:a1:0f:74:e9,47,65,7.150000095367432,8.0,3,0,-86,53126,3068777226562,4046439546875,4046543635937,3068881368750
1623776254885342707,7c:df:a1:0f:74:e9,47,65,7.150000095367432,8.0,3,1,-86,67188,3100412226562,4078074639062,4078178635937,3100516290625
1623776254885342707,7c:df:a1:0f:74:e9,47,65,7.150000095367432,8.0,3,2,-86,76563,3132606226562,4110268745312,4110372635937,3132710193750
1623776255402268276,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,2.0,3,0,-75,39063,1078115842187,4562921921875,4563025635937,1078219595312
1623776255402268276,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,2.0,3,1,-75,40625,1110461842187,4595267973437,4595371635937,1110565545312
1623776255402268276,7c:df:a1:06:b9:dd,25,39,3.7699999809265137,2.0,3,2,-75,39063,1140964842187,4625771021875,4625874635937,1141068495312
1623776255914972194,7c:df:a1:05:87:c7,38,54,5.71999979019165,7.5,3,0,-79,54687,2337388375000,5080697448437,5080801635937,2337492617187
1623776255914972194,7c:df:a1:05:87:c7,38,54,5.71999979019165,7.5,3,1,-79,48437,2366712362500,5110021457812,5110125635937,2366816589062
1623776255914972194,7c:df:a1:05:87:c7,38,54,5.71999979019165,7.5,3,2,-78,60937,2398870375000,5142179492187,5142283635937,2398974579687
1623776256433249773,7c:df:a1:0e:db:f1,93,118,14.039999961853027,12.5,3,0,-84,117188,3602458364062,5592733454687,5592837635937,3602562662500
1623776256433249773,7c:df:a1:0e:db:f1,93,118,14.039999961853027,12.5,3,1,-83,121876,3634718364062,5624993456250,5625097635937,3634822665625
1623776256433249773,7c:df:a1:0e:db:f1,93,118,14.039999961853027,12.5,3,2,-84,115625,3666904364062,5657179454687,5657283635937,3667008660937
1623776256947374278,7c:df:a1:0f:74:e9,37,53,5.590000152587891,8.0,3,0,-87,50000,5129907226562,6107575642187,6107679635937,5130011270312
1623776256947374278,7c:df:a1:0f:74:e9,37,53,5.590000152587891,8.0,3,1,-86,64063,5162071251562,6139739760937,6139843635937,5162175190625
1623776256947374278,7c:df:a1:0f:74:e9,37,53,5.590000152587891,8.0,3,2,-86,46876,5194265226562,6171933825000,6172037635937,5194369084375
1623776257478209100,7c:df:a1:06:b9:dd,26,40,3.9000000953674316,2.0,3,0,-75,42188,3139794842187,6624604146875,6624708635937,3139899373437
1623776257478209100,7c:df:a1:06:b9:dd,26,40,3.9000000953674316,2.0,3,1,-75,37500,3171934842187,6656744195312,6656848635937,3172039320312
1623776257478209100,7c:df:a1:06:b9:dd,26,40,3.9000000953674316,2.0,3,2,-75,40625,3204137842187,6688947245312,6689051635937,3204242273437
1623776257992326566,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,0,-79,45313,4412836362500,445260450000,445364235937,4412940193750
1623776257992326566,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,1,-79,56250,4444340362500,476764475000,476868235937,4444444179687
1623776257992326566,7c:df:a1:05:87:c7,36,52,5.460000038146973,7.5,3,2,-79,56250,4477594375000,510018507812,510122235937,4477698159375
1623776258506792351,7c:df:a1:0e:db:f1,83,106,12.479999542236328,10.989999771118164,3,0,-83,101563,5679030364062,958419240625,958523235937,5679134460937
1623776258506792351,7c:df:a1:0e:db:f1,83,106,12.479999542236328,10.989999771118164,3,1,-83,103125,5711199364062,990588245312,990692235937,5711303457812
1623776258506792351,7c:df:a1:0e:db:f1,83,106,12.479999542236328,10.989999771118164,3,2,-84,115626,5743419364062,1022808250000,1022912235937,5743523465625
1623776259022477633,7c:df:a1:0f:74:e9,39,55,5.849999904632568,8.0,3,0,-85,68750,507209826562,1484884414062,1484988235937,507313717187
1623776259022477633,7c:df:a1:0f:74:e9,39,55,5.849999904632568,8.0,3,1,-86,40625,530166826562,1507841470312,1507945235937,530270632812
1623776259022477633,7c:df:a1:0f:74:e9,39,55,5.849999904632568,8.0,3,2,-87,57813,562405826562,1540080587500,1540184235937,562509532812
1623776259531252270,7c:df:a1:06:b9:dd,27,42,4.159999847412109,2.0,2,0,-75,40625,5214454842187,1988380985937,1988485235937,5214559132812
1623776259531252270,7c:df:a1:06:b9:dd,27,42,4.159999847412109,2.0,2,1,-75,43750,5246643842187,2020570035937,2020674235937,5246748085937
