timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623777941973142340,7c:df:a1:05:87:c7,67,88,10.140000343322754,8.989999771118164,3,0,-80,98438,3307185442187,1897455831250,1897559835937,3307289545312
1623777941973142340,7c:df:a1:05:87:c7,67,88,10.140000343322754,8.989999771118164,3,1,-80,82813,3338947442187,1929217875000,1929321835937,3339051485937
1623777941973142340,7c:df:a1:05:87:c7,67,88,10.140000343322754,8.989999771118164,3,2,-80,84376,3371878442187,1962148918750,1962252835937,3371982443750
1623777942486556539,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.990000009536743,3,0,-82,7813,5318100964062,2411363789062,2411467835937,5318205018750
1623777942486556539,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.990000009536743,3,1,-81,12501,5350266964062,2443529793750,2443633835937,5350371018750
1623777942486556539,7c:df:a1:0e:db:f1,6,17,0.9100000262260437,2.990000009536743,3,2,-81,31250,5382475976562,2475738820312,2475842835937,5382580023437
1623777942999092130,7c:df:a1:06:b9:dd,78,100,11.699999809265137,10.0,2,0,-88,103125,162259426562,2958414492187,2958518835937,162363873437
1623777942999092130,7c:df:a1:06:b9:dd,78,100,11.699999809265137,10.0,2,1,-88,96875,195999451562,2992154614062,2992258835937,196103770312
1623777943513647341,7c:df:a1:0f:74:e9,28,43,4.289999961853027,2.0,3,0,-67,42187,5593194962500,3440664167187,3440767835937,5593298673437
1623777943513647341,7c:df:a1:0f:74:e9,28,43,4.289999961853027,2.0,3,1,-67,43750,5625393962500,3472863198437,3472966835937,5625497643750
1623777943513647341,7c:df:a1:0f:74:e9,28,43,4.289999961853027,2.0,3,2,-67,45313,5657674962500,3505144228125,3505247835937,5657778615625
1623777944028279385,7c:df:a1:05:87:c7,64,84,9.619999885559082,8.989999771118164,3,0,-80,81250,5359510442187,3949783454687,3949887835937,5359614904687
1623777944028279385,7c:df:a1:05:87:c7,64,84,9.619999885559082,8.989999771118164,3,1,-81,85938,5391690442187,3981963500000,3982067835937,5391794864062
1623777944028279385,7c:df:a1:05:87:c7,64,84,9.619999885559082,8.989999771118164,3,2,-80,85938,5423949442187,4014222540625,4014326835937,5424053823437
1623777944542275210,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.990000009536743,3,0,-82,18751,660489564062,4464639231250,4464742835937,660593187500
1623777944542275210,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.990000009536743,3,1,-81,10938,692639564062,4496789239062,4496892835937,692743171875
1623777944542275210,7c:df:a1:0e:db:f1,4,15,0.6499999761581421,2.990000009536743,3,2,-82,17188,724878564062,4529028243750,4529131835937,724982173437
1623777945054403833,7c:df:a1:06:b9:dd,75,97,11.3100004196167,10.0,3,0,-89,98438,2183195426562,4979355678125,4979459835937,2183299682812
