timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623776874207292499,7c:df:a1:0e:db:f1,68,89,10.270000457763672,8.0,2,0,-87,89063,2520370042187,5603572385937,5603676623437,2520474368750
1623776874207292499,7c:df:a1:0e:db:f1,68,89,10.270000457763672,8.0,2,1,-85,89063,2552561042187,5635763435937,5635867623437,2552665318750
1623776874717711646,7c:df:a1:06:b9:dd,58,78,8.84000015258789,8.0,2,0,-88,92188,5573688426562,6150557404687,6150661623437,5573792737500
1623776874717711646,7c:df:a1:06:b9:dd,58,78,8.84000015258789,8.0,2,1,-87,65625,5606454451562,6183323520312,6183427623437,5606558620312
1623776875229450661,7c:df:a1:05:87:c7,32,48,4.940000057220459,7.5,3,0,-73,46875,4286364575000,6627499093750,6627602623437,4286468151562
1623776875229450661,7c:df:a1:05:87:c7,32,48,4.940000057220459,7.5,3,1,-73,48438,4318549575000,6659684112500,6659787623437,4318653134375
1623776875229450661,7c:df:a1:05:87:c7,32,48,4.940000057220459,7.5,3,2,-73,50000,4350725575000,6691860132812,6691963623437,4350829115625
1623776875747107032,7c:df:a1:0f:74:e9,28,43,4.289999961853027,4.5,3,0,-82,45313,5549227564062,426140704687,426244223437,5549331128125
1623776875747107032,7c:df:a1:0f:74:e9,28,43,4.289999961853027,4.5,3,1,-81,43751,5580951564062,457864690625,457968223437,5581055140625
1623776875747107032,7c:df:a1:0f:74:e9,28,43,4.289999961853027,4.5,3,2,-81,42188,5613996564062,490909676562,491013223437,5614100153125
1623776876262474165,7c:df:a1:0e:db:f1,70,91,10.529999732971191,8.0,3,0,-86,81251,4569518042187,941837065625,941941223437,4569622281250
1623776876262474165,7c:df:a1:0e:db:f1,70,91,10.529999732971191,8.0,3,1,-86,98438,4601675042187,973994112500,974098223437,4601779251562
1623776876262474165,7c:df:a1:0e:db:f1,70,91,10.529999732971191,8.0,3,2,-85,93751,4633892042187,1006211168750,1006315223437,4633996190625
