timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623776099966409576,7c:df:a1:0e:db:f1,10,22,1.559999942779541,2.0,3,0,-73,26563,6696678442187,4578436759375,4578541023437,6696782732812
1623776099966409576,7c:df:a1:0e:db:f1,10,22,1.559999942779541,2.0,3,1,-73,20313,17660042187,4610304812500,4610409023437,17764273437
1623776099966409576,7c:df:a1:0e:db:f1,10,22,1.559999942779541,2.0,3,2,-72,21875,49844042187,4642488864062,4642593023437,49948223437
1623776100485108235,7c:df:a1:06:b9:dd,35,51,5.329999923706055,7.5,3,0,-82,48438,3009403451562,5094693287500,5094797023437,3009507235937
1623776100485108235,7c:df:a1:06:b9:dd,35,51,5.329999923706055,7.5,3,1,-82,56250,3040096426562,5125386360937,5125490023437,3040200145312
1623776100485108235,7c:df:a1:06:b9:dd,35,51,5.329999923706055,7.5,3,2,-81,50001,3072377426562,5157667453125,5157771023437,3072481046875
1623776100996446851,7c:df:a1:0f:74:e9,64,84,9.619999885559082,8.989999771118164,3,0,-82,85938,1758495562500,5609781440625,5609885023437,1758599231250
1623776100996446851,7c:df:a1:0f:74:e9,64,84,9.619999885559082,8.989999771118164,3,1,-82,81250,1790690562500,5641976465625,5642080023437,1790794201562
1623776100996446851,7c:df:a1:0f:74:e9,64,84,9.619999885559082,8.989999771118164,3,2,-82,87500,1822868562500,5674154487500,5674258023437,1822972185937
1623776101517931906,7c:df:a1:0e:db:f1,8,20,1.2999999523162842,2.0,3,0,-73,23438,1531959042187,6124606293750,6124710023437,1532062795312
1623776101517931906,7c:df:a1:0e:db:f1,8,20,1.2999999523162842,2.0,3,1,-73,18751,1564122042187,6156769343750,6156873023437,1564225740625
1623776101517931906,7c:df:a1:0e:db:f1,8,20,1.2999999523162842,2.0,3,2,-73,20313,1596315042187,6188962398437,6189066023437,1596418687500
1623776102034785663,7c:df:a1:06:b9:dd,39,55,5.849999904632568,7.5,3,0,-82,54688,4560780426562,6646074906250,6646179023437,4560884598437
1623776102034785663,7c:df:a1:06:b9:dd,39,55,5.849999904632568,7.5,3,1,-81,57813,4591602451562,6676897026562,6677001023437,4591706506250
1623776102034785663,7c:df:a1:06:b9:dd,39,55,5.849999904632568,7.5,3,2,-82,54688,4624388426562,6709683093750,6709787023437,4624492410937
1623776102548138707,7c:df:a1:0f:74:e9,63,83,9.489999771118164,8.989999771118164,3,0,-81,79687,3312291562500,452692229687,452796623437,3312396035937
1623776102548138707,7c:df:a1:0f:74:e9,63,83,9.489999771118164,8.989999771118164,3,1,-82,85938,3341019562500,481420253125,481524623437,3341124018750
1623776102548138707,7c:df:a1:0f:74:e9,63,83,9.489999771118164,8.989999771118164,3,2,-82,85938,3373261575000,513662290625,513766623437,3373365993750
1623776103063425794,7c:df:a1:0e:db:f1,8,20,1.2999999523162842,2.0,3,0,-73,20313,3082145042187,963908431250,964012623437,3082249254687
1623776103063425794,7c:df:a1:0e:db:f1,8,20,1.2999999523162842,2.0,3,1,-73,21876,3114325042187,996088484375,996192623437,3114429203125
1623776103063425794,7c:df:a1:0e:db:f1,8,20,1.2999999523162842,2.0,3,2,-73,18750,3146513042187,1028276535937,1028380623437,3146617148437
1623776103575547995,7c:df:a1:06:b9:dd,40,57,6.110000133514404,7.5,3,0,-81,56250,6110635426562,1485048139062,1485151623437,6110738967187
1623776103575547995,7c:df:a1:06:b9:dd,40,57,6.110000133514404,7.5,3,1,-81,60938,6141792426562,1516205232812,1516309623437,6141896878125
1623776103575547995,7c:df:a1:06:b9:dd,40,57,6.110000133514404,7.5,3,2,-82,56251,6174821426562,1549234337500,1549338623437,6174925768750
1623776104087736454,7c:df:a1:0f:74:e9,68,89,10.270000457763672,9.0,2,0,-81,92188,4885358562500,2025760428125,2025864623437,4885462850000
1623776104087736454,7c:df:a1:0f:74:e9,68,89,10.270000457763672,9.0,2,1,-81,87500,4917534562500,2057936450000,2058040623437,4917638823437
1623776104601430168,7c:df:a1:0e:db:f1,9,21,1.4299999475479126,2.0,3,0,-73,21875,4628084042187,2509849967187,2509953623437,4628187720312
1623776104601430168,7c:df:a1:0e:db:f1,9,21,1.4299999475479126,2.0,3,1,-73,21876,4658582042187,2540348015625,2540451623437,4658685671875
1623776104601430168,7c:df:a1:0e:db:f1,9,21,1.4299999475479126,2.0,3,2,-73,20313,4691700042187,2573466070312,2573569623437,4691803615625
1623776108140150003,7c:df:a1:0e:db:f1,8,20,1.2999999523162842,2.0,3,0,-73,21875,1459284642187,3045482223437,3045586023437,1459388464062
1623776108140150003,7c:df:a1:0e:db:f1,8,20,1.2999999523162842,2.0,3,1,-73,18750,1489829642187,3076027273437,3076131023437,1489933410937
1623776108140150003,7c:df:a1:0e:db:f1,8,20,1.2999999523162842,2.0,3,2,-73,20313,1522104642187,3108302328125,3108406023437,1522208357812
1623776108654426606,7c:df:a1:06:b9:dd,39,55,5.849999904632568,7.5,3,0,-82,56250,4472272026562,3551125845312,3551230023437,4472376260937
1623776108654426606,7c:df:a1:06:b9:dd,39,55,5.849999904632568,7.5,3,1,-82,54688,4503331026562,3582184935937,3582289023437,4503435168750
