timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623778246251011129,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,0,-69,15625,398833576562,412927057812,413031235937,398937770312
1623778246251011129,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,1,-68,15625,429394576562,443488048437,443592235937,429498779687
1623778246251011129,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,2,-68,14063,461562576562,475656039062,475760235937,461666787500
1623778246767574309,7c:df:a1:0e:db:f1,43,60,6.5,9.989999771118164,3,0,-88,64063,6125816442187,926621184375,926725235937,6125920557812
1623778246767574309,7c:df:a1:0e:db:f1,43,60,6.5,9.989999771118164,3,1,-90,53125,6157966442187,958771242187,958875235937,6158070489062
1623778246767574309,7c:df:a1:0e:db:f1,43,60,6.5,9.989999771118164,3,2,-88,65626,6190161442187,990966287500,991070235937,6190265456250
1623778247281178807,7c:df:a1:06:b9:dd,65,85,9.75,8.989999771118164,3,0,-83,82813,2436778426562,1443755046875,1443859235937,2436882698437
1623778247281178807,7c:df:a1:06:b9:dd,65,85,9.75,8.989999771118164,3,1,-82,92188,2468065426562,1475042139062,1475146235937,2468169615625
1623778247281178807,7c:df:a1:06:b9:dd,65,85,9.75,8.989999771118164,3,2,-82,82813,2499439451562,1506416253125,1506520235937,2499543517187
1623778247800038115,7c:df:a1:05:87:c7,15,28,2.3399999141693115,2.0,3,0,-71,31250,1187805575000,1956481543750,1956585235937,1187909298437
1623778247800038115,7c:df:a1:05:87:c7,15,28,2.3399999141693115,2.0,3,1,-72,25000,1220029562500,1988705560937,1988809235937,1220133262500
1623778247800038115,7c:df:a1:05:87:c7,15,28,2.3399999141693115,2.0,3,2,-72,28125,1252198562500,2020874592187,2020978235937,1252302234375
1623778248314124336,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,0,-68,12500,2459032564062,2473125423437,2473229235937,2459136389062
1623778248314124336,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,1,-68,15626,2491266576562,2505359428125,2505463235937,2491370400000
1623778248314124336,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,2,-68,17188,2523524564062,2537617406250,2537721235937,2523628410937
1623778248828870657,7c:df:a1:0e:db:f1,65,85,9.75,9.989999771118164,3,0,-88,68750,1476190042187,2987884782812,2987989235937,1476294564062
1623778248828870657,7c:df:a1:0e:db:f1,65,85,9.75,9.989999771118164,3,1,-89,101563,1508372042187,3020066853125,3020171235937,1508476526562
1623778248828870657,7c:df:a1:0e:db:f1,65,85,9.75,9.989999771118164,3,2,-89,85938,1540555042187,3052249903125,3052354235937,1540659460937
1623778249344982994,7c:df:a1:06:b9:dd,64,84,9.619999885559082,8.989999771118164,3,0,-82,82813,4495414451562,3502396753125,3502501235937,4495519017187
1623778249344982994,7c:df:a1:06:b9:dd,64,84,9.619999885559082,8.989999771118164,3,1,-82,89063,4527601426562,3534583815625,3534688235937,4527705935937
1623778249344982994,7c:df:a1:06:b9:dd,64,84,9.619999885559082,8.989999771118164,3,2,-82,82813,4559791426562,3566773906250,3566878235937,4559895839062
1623778249857717543,7c:df:a1:05:87:c7,16,29,2.4700000286102295,2.0,3,0,-72,28125,3248526562500,4017204503125,4017308235937,3248630323437
1623778249857717543,7c:df:a1:05:87:c7,16,29,2.4700000286102295,2.0,3,1,-72,29687,3280699575000,4049377548437,4049481235937,3280803292187
1623778249857717543,7c:df:a1:05:87:c7,16,29,2.4700000286102295,2.0,3,2,-72,29688,3312886562500,4081564565625,4081668235937,3312990262500
1623778250372880299,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,0,-68,15626,4518810564062,4532902793750,4533007235937,4518915021875
1623778250372880299,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,1,-68,15626,4550965576562,4565057796875,4565162235937,4551070031250
1623778250372880299,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,2,-68,14063,4583160564062,4597252773437,4597357235937,4583265040625
1623778250885600444,7c:df:a1:0e:db:f1,34,50,5.199999809265137,7.5,3,0,-88,79688,3568066042187,5079764439062,5079868235937,3568169918750
1623778250885600444,7c:df:a1:0e:db:f1,34,50,5.199999809265137,7.5,3,1,-89,71875,3601096042187,5112794504687,5112898235937,3601199845312
1623778250885600444,7c:df:a1:0e:db:f1,34,50,5.199999809265137,7.5,3,2,0,0,0,0,0,0
1623778251400803695,7c:df:a1:06:b9:dd,68,89,10.270000457763672,9.0,3,0,-83,81250,6555911426562,5562899398437,5563003235937,6556015345312
1623778251400803695,7c:df:a1:06:b9:dd,68,89,10.270000457763672,9.0,3,1,-82,90626,6588050451562,5595038512500,5595142235937,6588154265625
1623778251400803695,7c:df:a1:06:b9:dd,68,89,10.270000457763672,9.0,3,2,-82,95313,6623305426562,5630293585937,5630397235937,6623409171875
1623778251915385543,7c:df:a1:05:87:c7,15,28,2.3399999141693115,2.0,3,0,-72,29687,5305952562500,6074632457812,6074736235937,5306056370312
1623778251915385543,7c:df:a1:05:87:c7,15,28,2.3399999141693115,2.0,3,1,-72,26563,5338138562500,6106818487500,6106922235937,5338242337500
1623778251915385543,7c:df:a1:05:87:c7,15,28,2.3399999141693115,2.0,3,2,-72,29687,5370427562500,6139107520312,6139211235937,5370531307812
1623778252429728111,7c:df:a1:0f:74:e9,2,13,0.38999998569488525,2.0,3,0,-69,12500,6575406564062,6589498145312,6589602235937,6575510667187
1623778252429728111,7c:df:a1:0f:74:e9,2,13,0.38999998569488525,2.0,3,1,-68,14063,6607560564062,6621652135937,6621756235937,6607664678125
1623778252429728111,7c:df:a1:0f:74:e9,2,13,0.38999998569488525,2.0,3,2,-69,14063,6639736576562,6653828137500,6653932235937,6639840689062
1623778252943547126,7c:df:a1:0e:db:f1,64,84,9.619999885559082,9.989999771118164,3,0,-87,79688,5592563042187,393378548437,393482835937,5592667409375
1623778252943547126,7c:df:a1:0e:db:f1,64,84,9.619999885559082,9.989999771118164,3,1,-89,90625,5624744042187,425559604687,425663835937,5624848364062
1623778252943547126,7c:df:a1:0e:db:f1,64,84,9.619999885559082,9.989999771118164,3,2,-88,84376,5656924042187,457739668750,457843835937,5657028293750
1623778256976078602,7c:df:a1:06:b9:dd,3,14,0.5199999809265137,2.0,3,0,-69,14063,4421118164062,3043425470312,3043529023437,4421221731250
1623778256976078602,7c:df:a1:06:b9:dd,3,14,0.5199999809265137,2.0,3,1,-68,14063,4453327164062,3075634459375,3075738023437,4453430742187
1623778256976078602,7c:df:a1:06:b9:dd,3,14,0.5199999809265137,2.0,3,2,-68,14063,4485531164062,3107838450000,3107942023437,4485634751562
1623778257492229247,7c:df:a1:0e:db:f1,15,28,2.3399999141693115,2.0,3,0,-72,29687,4171385162500,3548287489062,3548391023437,4171488726562
1623778257492229247,7c:df:a1:0e:db:f1,15,28,2.3399999141693115,2.0,3,1,-72,28125,4204492175000,3581394531250,3581498023437,4204595695312
1623778257492229247,7c:df:a1:0e:db:f1,15,28,2.3399999141693115,2.0,3,2,-72,28125,4235816162500,3612718548437,3612822023437,4235919665625
1623778257994649909,7c:df:a1:0f:74:e9,73,95,11.050000190734863,9.0,1,0,-82,95313,6481426026562,4096649264062,4096753023437,6481529881250
