timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623777045337575172,7c:df:a1:0f:74:e9,34,50,5.199999809265137,7.5,3,0,-81,42188,667324164062,2465595418750,2465699235937,667428023437
1623777045337575172,7c:df:a1:0f:74:e9,34,50,5.199999809265137,7.5,3,1,-82,60938,700625164062,2498896415625,2499000235937,700729045312
1623777045337575172,7c:df:a1:0f:74:e9,34,50,5.199999809265137,7.5,3,2,-81,46875,731691176562,2529962423437,2530066235937,731795035937
1623777045853310918,7c:df:a1:0e:db:f1,39,55,5.849999904632568,7.5,3,0,-80,56250,6396659042187,2979803417187,2979907235937,6396762917187
1623777045853310918,7c:df:a1:0e:db:f1,39,55,5.849999904632568,7.5,3,1,-80,56251,6428826042187,3011970468750,3012074235937,6428929865625
1623777045853310918,7c:df:a1:0e:db:f1,39,55,5.849999904632568,7.5,3,2,-80,53125,6461030042187,3044174520312,3044278235937,6461133810937
1623777046360514159,7c:df:a1:06:b9:dd,59,79,8.970000267028809,8.0,2,0,-86,81251,2706094026562,3494009281250,3494113235937,2706198062500
1623777046360514159,7c:df:a1:06:b9:dd,59,79,8.970000267028809,8.0,2,1,-87,78125,2771842026562,3559757473437,3559861235937,2771945867187
1623777046873158233,7c:df:a1:05:87:c7,34,50,5.199999809265137,7.5,3,0,-69,53125,1456899162500,4008721348437,4008825235937,1457003103125
1623777046873158233,7c:df:a1:05:87:c7,34,50,5.199999809265137,7.5,3,1,-70,50000,1489899162500,4041721378125,4041825235937,1490003070312
1623777046873158233,7c:df:a1:05:87:c7,34,50,5.199999809265137,7.5,3,2,-69,48438,1521258162500,4073080406250,4073184235937,1521362040625
1623777047389699143,7c:df:a1:0f:74:e9,35,51,5.329999923706055,7.5,3,0,-81,40626,2719422164062,4517693087500,4517797235937,2719526353125
1623777047389699143,7c:df:a1:0f:74:e9,35,51,5.329999923706055,7.5,3,1,-81,62501,2751654164062,4549925090625,4550029235937,2751758371875
1623777047389699143,7c:df:a1:0f:74:e9,35,51,5.329999923706055,7.5,3,2,-82,50001,2785124164062,4583395084375,4583499235937,2785228365625
1623777047905623503,7c:df:a1:0e:db:f1,40,57,6.110000133514404,7.5,3,0,-80,56250,1738348642187,5032382817187,5032487235937,1738453117187
1623777047905623503,7c:df:a1:0e:db:f1,40,57,6.110000133514404,7.5,3,1,-80,62500,1770555642187,5064589873437,5064694235937,1770660067187
1623777047905623503,7c:df:a1:0e:db:f1,40,57,6.110000133514404,7.5,3,2,-80,53126,1802752642187,5096786925000,5096891235937,1802857006250
1623777048425174980,7c:df:a1:06:b9:dd,49,67,7.409999847412109,8.0,3,0,-86,64063,4760202026562,5548123460937,5548227235937,4760305865625
1623777048425174980,7c:df:a1:06:b9:dd,49,67,7.409999847412109,8.0,3,1,-86,68751,4791403026562,5579324550000,5579428235937,4791506781250
1623777048425174980,7c:df:a1:06:b9:dd,49,67,7.409999847412109,8.0,3,2,-86,68750,4824519051562,5612440679687,5612544235937,4824622676562
1623777048939910726,7c:df:a1:05:87:c7,32,48,4.940000057220459,7.5,3,0,-69,50000,3515782162500,6067606281250,6067710235937,3515886167187
1623777048939910726,7c:df:a1:05:87:c7,32,48,4.940000057220459,7.5,3,1,-69,50000,3547911175000,6099735323437,6099839235937,3548015137500
1623777048939910726,7c:df:a1:05:87:c7,32,48,4.940000057220459,7.5,3,2,-69,46875,3580129175000,6131953353125,6132057235937,3580233104687
1623777049456171579,7c:df:a1:0f:74:e9,26,41,4.03000020980835,4.5,3,0,-81,40625,4785720164062,6583990876562,6584095235937,4785824564062
1623777049456171579,7c:df:a1:0f:74:e9,26,41,4.03000020980835,4.5,3,1,-81,43750,4816280164062,6614550876562,6614655235937,4816384567187
1623777049456171579,7c:df:a1:0f:74:e9,26,41,4.03000020980835,4.5,3,2,-82,39063,4850516164062,6648786873437,6648891235937,4850620565625
1623777049973363549,7c:df:a1:0e:db:f1,39,56,5.980000019073486,7.5,3,0,-80,56251,3806054642187,389205890625,389309835937,3806158643750
1623777049973363549,7c:df:a1:0e:db:f1,39,56,5.980000019073486,7.5,3,1,-80,57813,3838247642187,421398939062,421502835937,3838351596875
1623777049973363549,7c:df:a1:0e:db:f1,39,56,5.980000019073486,7.5,3,2,-80,54688,3870448642187,453599990625,453703835937,3870552542187
1623777050993283957,7c:df:a1:05:87:c7,34,50,5.199999809265137,7.5,3,0,-69,53125,5578773175000,1419712906250,1419816835937,5578877157812
1623777050993283957,7c:df:a1:05:87:c7,34,50,5.199999809265137,7.5,3,1,-69,46875,5609754162500,1450693923437,1450797835937,5609858121875
1623777050993283957,7c:df:a1:05:87:c7,34,50,5.199999809265137,7.5,3,2,-69,50000,5642038175000,1482977968750,1483081835937,5642142092187
