timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623777767929217828,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,0,-69,21875,4483451375000,6574277371875,6574381623437,4483555648437
1623777767929217828,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,1,-69,23438,4515629375000,6606455396875,6606559623437,4515733625000
1623777767929217828,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,2,-69,20312,4547812375000,6638638420312,6638742623437,4547916598437
1623777768436655670,7c:df:a1:05:87:c7,48,66,7.28000020980835,8.0,2,0,-86,53125,4283878842187,406556448437,406660223437,4283982670312
1623777768436655670,7c:df:a1:05:87:c7,48,66,7.28000020980835,8.0,2,1,-86,79688,4314529842187,437207490625,437311223437,4314633654687
1623777768949621610,7c:df:a1:0e:db:f1,16,29,2.4700000286102295,2.990000009536743,3,0,-82,29688,6261555364062,887450789062,887555223437,6261659828125
1623777768949621610,7c:df:a1:0e:db:f1,16,29,2.4700000286102295,2.990000009536743,3,1,-82,32813,6293715364062,919610773437,919715223437,6293819846875
1623777768949621610,7c:df:a1:0e:db:f1,16,29,2.4700000286102295,2.990000009536743,3,2,-83,25000,6325925376562,951820779687,951925223437,6326029845312
1623777769466774504,7c:df:a1:06:b9:dd,69,90,10.399999618530273,8.0,3,0,-85,93750,1067814826562,1396147476562,1396251223437,1067918667187
1623777769466774504,7c:df:a1:06:b9:dd,69,90,10.399999618530273,8.0,3,1,-85,82813,1100000826562,1428333556250,1428437223437,1100104576562
1623777769466774504,7c:df:a1:06:b9:dd,69,90,10.399999618530273,8.0,3,2,-86,93751,1132187826562,1460520650000,1460624223437,1132291493750
1623777769980976160,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,0,-69,21875,6534090375000,1914031514062,1914135223437,6534194106250
1623777769980976160,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,1,-69,23437,6562776362500,1942717523437,1942821223437,6562880085937
1623777769980976160,7c:df:a1:0f:74:e9,9,21,1.4299999475479126,2.0,3,2,-69,20312,6594978362500,1974919548437,1975023223437,6595082057812
1623777770495943962,7c:df:a1:05:87:c7,47,65,7.150000095367432,8.0,3,0,-87,76563,6304224842187,2426905403125,2427009223437,6304328739062
1623777770495943962,7c:df:a1:05:87:c7,47,65,7.150000095367432,8.0,3,1,-85,71875,6335572842187,2458253451562,2458357223437,6335676685937
1623777770495943962,7c:df:a1:05:87:c7,47,65,7.150000095367432,8.0,3,2,-86,48438,6367371842187,2490052487500,2490156223437,6367475626562
1623777771005592304,7c:df:a1:0e:db:f1,25,39,3.7699999809265137,5.0,2,0,-82,43750,1603288964062,2940070264062,2940174223437,1603392967187
1623777771005592304,7c:df:a1:0e:db:f1,25,39,3.7699999809265137,5.0,2,1,-82,34375,1667872964062,3004654248437,3004758223437,1667976973437
1623777771521058107,7c:df:a1:06:b9:dd,73,95,11.050000190734863,8.0,3,0,-86,92188,3130050826562,3458389000000,3458493223437,3130155142187
1623777771521058107,7c:df:a1:06:b9:dd,73,95,11.050000190734863,8.0,3,1,-86,106251,3160372826562,3488711078125,3488815223437,3160477078125
1623777771521058107,7c:df:a1:06:b9:dd,73,95,11.050000190734863,8.0,3,2,-85,89063,3191263851562,3519602184375,3519706223437,3191367979687
1623777772035692270,7c:df:a1:0f:74:e9,11,23,1.690000057220459,2.0,3,0,-69,23438,1873363975000,3964193046875,3964297223437,1873468175000
1623777772035692270,7c:df:a1:0f:74:e9,11,23,1.690000057220459,2.0,3,1,-69,23438,1905543962500,3996373059375,3996477223437,1905648150000
1623777772035692270,7c:df:a1:0f:74:e9,11,23,1.690000057220459,2.0,3,2,-69,23437,1937709975000,4028539095312,4028643223437,1937814126562
1623777772550116353,7c:df:a1:05:87:c7,42,59,6.369999885559082,8.0,3,0,-85,59376,1645555442187,4479125384375,4479229223437,1645659340625
