timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623777615981108908,7c:df:a1:0e:db:f1,61,81,9.229999542236328,8.989999771118164,2,0,-83,79688,6135304042187,2777082628125,2777186423437,6135407917187
1623777615981108908,7c:df:a1:0e:db:f1,61,81,9.229999542236328,8.989999771118164,2,1,-83,82813,6167469042187,2809247670312,2809351423437,6167572878125
1623777616497436856,7c:df:a1:05:87:c7,68,89,10.270000457763672,9.989999771118164,3,0,-89,112501,2445731051562,3292997656250,3293101423437,2445834931250
1623777616497436856,7c:df:a1:05:87:c7,68,89,10.270000457763672,9.989999771118164,3,1,-88,96875,2477957026562,3325223710937,3325327423437,2478060835937
1623777616497436856,7c:df:a1:05:87:c7,68,89,10.270000457763672,9.989999771118164,3,2,-89,59375,2510141026562,3357407776562,3357511423437,2510244732812
1623777617012296522,7c:df:a1:06:b9:dd,76,98,11.4399995803833,10.0,3,0,-89,103125,1946677164062,3802837082812,3802941423437,1946781607812
1623777617012296522,7c:df:a1:06:b9:dd,76,98,11.4399995803833,10.0,3,1,-88,79688,1979928176562,3836088092187,3836192423437,1980032587500
1623777617012296522,7c:df:a1:06:b9:dd,76,98,11.4399995803833,10.0,3,2,-88,112501,2011035176562,3867195090625,3867299423437,2011139621875
1623777617527322687,7c:df:a1:0f:74:e9,5,16,0.7799999713897705,2.0,3,0,-67,15625,1707164175000,4317194140625,4317298423437,1707268473437
1623777617527322687,7c:df:a1:0f:74:e9,5,16,0.7799999713897705,2.0,3,1,-67,17187,1739335175000,4349365167187,4349469423437,1739439448437
1623777617527322687,7c:df:a1:0f:74:e9,5,16,0.7799999713897705,2.0,3,2,-67,15625,1771574162500,4381604181250,4381708423437,1771678420312
1623777618041360043,7c:df:a1:0e:db:f1,61,81,9.229999542236328,8.989999771118164,3,0,-83,76563,1479480642187,4832148407812,4832252423437,1479584734375
1623777618041360043,7c:df:a1:0e:db:f1,61,81,9.229999542236328,8.989999771118164,3,1,-83,87501,1511681642187,4864349453125,4864453423437,1511785700000
1623777618041360043,7c:df:a1:0e:db:f1,61,81,9.229999542236328,8.989999771118164,3,2,-83,79688,1543972642187,4896640493750,4896744423437,1544076651562
1623777618556508216,7c:df:a1:05:87:c7,98,124,14.819999694824219,14.75,3,0,-89,125000,4499400026562,5346671539062,5346775423437,4499504035937
1623777618556508216,7c:df:a1:05:87:c7,98,124,14.819999694824219,14.75,3,1,-89,125001,4532147026562,5379418631250,5379522423437,4532250943750
1623777618556508216,7c:df:a1:05:87:c7,98,124,14.819999694824219,14.75,3,2,-89,123438,4563770051562,5411041714062,5411145423437,4563873884375
1623777619072906727,7c:df:a1:06:b9:dd,65,85,9.75,9.989999771118164,3,0,-88,54688,4007264164062,5863423701562,5863527423437,4007367940625
1623777619072906727,7c:df:a1:06:b9:dd,65,85,9.75,9.989999771118164,3,1,-88,103126,4039432176562,5895591718750,5895695423437,4039535984375
1623777619072906727,7c:df:a1:06:b9:dd,65,85,9.75,9.989999771118164,3,2,-88,100001,4071608176562,5927767718750,5927871423437,4071711981250
1623777619587802596,7c:df:a1:0f:74:e9,3,14,0.5199999809265137,2.0,3,0,-67,12500,3768822162500,6378853803125,6378957423437,3768925795312
1623777619587802596,7c:df:a1:0f:74:e9,3,14,0.5199999809265137,2.0,3,1,-67,15625,3800600175000,6410631842187,6410735423437,3800703771875
1623777619587802596,7c:df:a1:0f:74:e9,3,14,0.5199999809265137,2.0,3,2,-67,15625,3832830162500,6442861856250,6442965423437,3832933745312
1623777620101586149,7c:df:a1:0e:db:f1,59,79,8.970000267028809,8.0,3,0,-83,73438,3540795642187,182579790625,182684023437,3540899948437
1623777620101586149,7c:df:a1:0e:db:f1,59,79,8.970000267028809,8.0,3,1,-82,82813,3572974642187,214758839062,214863023437,3573078909375
1623777620101586149,7c:df:a1:0e:db:f1,59,79,8.970000267028809,8.0,3,2,-83,82813,3605164642187,246948879687,247053023437,3605268868750
1623777620617579002,7c:df:a1:05:87:c7,98,124,14.819999694824219,14.75,3,0,-89,104688,6560674026562,697064006250,697168023437,6560778148437
1623777620617579002,7c:df:a1:05:87:c7,98,124,14.819999694824219,14.75,3,1,-89,103126,6592867026562,729257081250,729361023437,6592971071875
1623777620617579002,7c:df:a1:05:87:c7,98,124,14.819999694824219,14.75,3,2,-89,165625,6625042051562,761432201562,761536023437,6625146039062
1623777621120395290,7c:df:a1:06:b9:dd,62,82,9.359999656677246,8.0,1,0,-87,82813,6066059164062,1211331865625,1211436023437,6066163404687
1623777621638129633,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,0,-67,15625,5827920162500,1727067060937,1727171023437,5828024140625
1623777621638129633,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,1,-67,14062,5859221162500,1758368085937,1758472023437,5859325114062
1623777621638129633,7c:df:a1:0f:74:e9,4,15,0.6499999761581421,2.0,3,2,-67,15625,5891431162500,1790578112500,1790682023437,5891535089062
1623777622153616110,7c:df:a1:0e:db:f1,69,90,10.399999618530273,9.0,3,0,-82,84375,5590955642187,2232742542187,2232846023437,5591059207812
1623777622153616110,7c:df:a1:0e:db:f1,69,90,10.399999618530273,9.0,3,1,-82,95313,5623157642187,2264944589062,2265049023437,5623262171875
1623777622153616110,7c:df:a1:0e:db:f1,69,90,10.399999618530273,9.0,3,2,-82,90625,5655343642187,2297130632812,2297235023437,5655448123437
1623777622656497612,7c:df:a1:05:87:c7,112,126,16.799999237060547,14.75,1,0,-90,126563,1963923626562,2811204926562,2811309023437,1964027850000
1623777623172748124,7c:df:a1:06:b9:dd,63,83,9.489999771118164,8.0,3,0,-87,85938,1407165764062,3263324350000,3263428023437,1407269523437
1623777623172748124,7c:df:a1:06:b9:dd,63,83,9.489999771118164,8.0,3,1,-87,96876,1437662764062,3293821350000,3293925023437,1437766534375
1623777623172748124,7c:df:a1:06:b9:dd,63,83,9.489999771118164,8.0,3,2,-88,67188,1474494764062,3330653331250,3330757023437,1474598523437
1623777623694171401,7c:df:a1:0f:74:e9,5,16,0.7799999713897705,2.0,3,0,-67,17187,1157931762500,3767966701562,3768071023437,1158036101562
1623777623694171401,7c:df:a1:0f:74:e9,5,16,0.7799999713897705,2.0,3,1,-67,15625,1190090762500,3800125728125,3800230023437,1190195073437
1623777623694171401,7c:df:a1:0f:74:e9,5,16,0.7799999713897705,2.0,3,2,-67,15625,1222413762500,3832448753125,3832553023437,1222518048437
