timestamp,anchorId,rtt_est,rtt_raw,dist_est,own_est,num_frames,frame_index,rssi,rtt,t1,t2,t3,t4
1623775491909125725,7c:df:a1:0f:74:e9,92,117,13.90999984741211,13.0,3,0,-87,143751,4077911976562,3503041553125,3503145235937,4078015803125
1623775491909125725,7c:df:a1:0f:74:e9,92,117,13.90999984741211,13.0,3,1,-87,106250,4110071976562,3535201526562,3535305235937,4110175792187
1623775491909125725,7c:df:a1:0f:74:e9,92,117,13.90999984741211,13.0,3,2,-87,103125,4142297964062,3567427510937,3567531235937,4142401792187
1623775492423247838,7c:df:a1:0e:db:f1,36,52,5.460000038146973,7.5,3,0,-79,53125,3101134442187,4019403239062,4019507235937,3101238492187
1623775492423247838,7c:df:a1:0e:db:f1,36,52,5.460000038146973,7.5,3,1,-78,54688,3134506442187,4052775298437,4052879235937,3134610434375
1623775492423247838,7c:df:a1:0e:db:f1,36,52,5.460000038146973,7.5,3,2,-78,48438,3164881442187,4083150345312,4083254235937,3164985381250
1623775492938778937,7c:df:a1:06:b9:dd,3,14,0.5199999809265137,2.0,3,0,-73,15625,6122940826562,4533190545312,4533294235937,6123044532812
1623775492938778937,7c:df:a1:06:b9:dd,3,14,0.5199999809265137,2.0,3,1,-72,14063,6155115851562,4565365656250,4565469235937,6155219445312
1623775492938778937,7c:df:a1:06:b9:dd,3,14,0.5199999809265137,2.0,3,2,-73,12500,6187324826562,4597574717187,4597678235937,6187428357812
1623775493446798080,7c:df:a1:05:87:c7,61,81,9.229999542236328,8.989999771118164,2,0,-80,84375,4870467975000,5047868935937,5047973235937,4870572359375
1623775493446798080,7c:df:a1:05:87:c7,61,81,9.229999542236328,8.989999771118164,2,1,-80,78125,4935044962500,5112446000000,5112550235937,4935149276562
1623775493960048054,7c:df:a1:0f:74:e9,84,108,12.739999771118164,12.600000381469727,3,0,-87,107813,6137211964062,5562340743750,5562445235937,6137316564062
1623775493960048054,7c:df:a1:0f:74:e9,84,108,12.739999771118164,12.600000381469727,3,1,-86,90625,6169507976562,5594636745312,5594741235937,6169612557812
1623775493960048054,7c:df:a1:0f:74:e9,84,108,12.739999771118164,12.600000381469727,3,2,-86,128126,6201678964062,5626807721875,5626911235937,6201782606250
